CID,dg_3,na_ex_O2,FC_12_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,n,ms,C4_2_O2_2_1,FC_6_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_27_N3_0_/_/_0,FC_14_C4_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0,FC_3_C4_0_/_/_0,FC_1_C4_0_H1_1_/_1_/_0_0,bd_in_2,na_ex_N3,LeafAC_C4_C4_1,na_in_O2,LeafAC_N3_C4_1,LeafAC_C4_O2_1,FC_22_C4_0_O2_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_2_1_1_1_1_1_/_0_0_0_0_0_0_0,P5_4_S2_2_1,C4_2_S2_2_1,C4_4_O2_2_1,FC_15_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_65_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_62_N3_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_C4_2_2,FC_101_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_49_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_45_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_59_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_80_O2_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0
31236,0.05,0.142857,0.0,0.117647,0.118127,0.5,0.0,0.0,0.0,0.125,0.416667,0.3,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
4781,0.35,0.285714,0.0,0.372549,0.129386,0.0,0.333333,1.0,0.0,0.25,0.916667,0.6,0.0,0.2,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0
7409,0.05,0.142857,0.0,0.0980392,0.0976071,0.0,0.0,0.0,0.0,0.0,0.416667,0.3,0.0,0.2,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
244,0.05,0.142857,0.0,0.0784314,0.1117,0.0,0.0,0.0,0.0,0.0,0.416667,0.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
6956,0.1,0.285714,0.0,0.156863,0.173824,0.0,0.0,0.0,0.0,0.0,0.333333,0.3,1.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
7042,0.1,0.0,0.0,0.117647,0.21422,0.0,0.0,0.0,0.0,0.0,0.333333,0.3,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
5755,0.35,0.714286,0.2,0.431373,0.10813,0.0,0.0,0.0,0.0,0.125,0.5,0.2,0.0,0.4,0.0,0.0,0.0,1,0,0.0,0.0,1,0,0,0.25,0,0,0,0,0
5994,0.3,0.285714,0.0,0.372549,0.076334,0.0,0.0,0.0,0.0,0.125,0.333333,0.1,0.0,0.6,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
7997,0.0,0.142857,0.0,0.0588235,0.0795675,0.5,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
7668,0.05,0.0,0.0,0.0980392,0.0673263,0.0,0.333333,0.0,0.0,0.125,0.416667,0.3,0.0,0.2,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
16846,0.1,0.142857,0.0,0.156863,0.115271,0.5,0.333333,0.0,0.0,0.125,0.416667,0.3,0.0,0.2,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
7770,0.05,0.142857,0.0,0.0980392,0.0646652,0.5,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
8073,0.0,0.142857,0.0,0.0392157,0.0918086,0.5,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
12304,0.0,0.0,0.0,0.0588235,0.0306029,0.5,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
32154,0.2,0.142857,0.0,0.235294,0.228411,0.0,0.0,0.0,0.0,0.125,0.25,0.3,0.0,0.4,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
31423,0.3,0.0,0.0,0.235294,0.155368,0.0,0.0,0.0,0.0,0.75,0.833333,0.8,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1.0,0,0,0,0,0
4650,0.1,0.285714,0.0,0.0784314,0.2081,0.0,0.0,0.0,0.0,0.0,0.333333,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
7501,0.05,0.0,0.0,0.0784314,0.100989,0.0,0.0,0.0,0.0,0.0,0.416667,0.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
7276,0.1,0.0,0.0,0.0980392,0.124932,0.5,0.0,0.0,0.0,0.125,0.5,0.3,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
6013,0.3,0.285714,0.2,0.333333,0.0743213,0.0,0.0,0.0,0.0,0.125,0.333333,0.1,0.0,0.4,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
6013,0.3,0.285714,0.2,0.333333,0.0743213,0.0,0.0,0.0,0.0,0.125,0.333333,0.1,0.0,0.4,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
6013,0.3,0.285714,0.2,0.333333,0.0743213,0.0,0.0,0.0,0.0,0.125,0.333333,0.1,0.0,0.4,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
6013,0.3,0.285714,0.2,0.333333,0.0743213,0.0,0.0,0.0,0.0,0.125,0.333333,0.1,0.0,0.4,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
591322,0.3,0.0,0.0,0.235294,0.737029,0.0,0.0,0.0,0.0,0.25,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
13647,0.25,0.142857,0.0,0.156863,0.480159,0.0,0.0,0.0,0.0,0.0,0.0833333,0.3,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
12463,0.2,0.0,0.0,0.117647,0.592268,0.0,0.0,0.0,0.0,0.0,0.166667,0.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
12468,0.2,0.0,0.0,0.117647,0.592268,0.0,0.0,0.0,0.0,0.0,0.166667,0.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
7270,0.2,0.0,0.0,0.117647,0.592268,0.0,0.0,0.0,0.0,0.0,0.166667,0.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
36401,0.3,0.0,0.0,0.235294,0.390381,0.0,0.0,0.0,0.0,0.25,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
36185,0.3,0.0,0.0,0.235294,0.390381,0.0,0.0,0.0,0.0,0.25,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
38875,0.3,0.0,0.0,0.235294,0.390381,0.0,0.0,0.0,0.0,0.25,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
51041,0.3,0.0,0.0,0.235294,0.390381,0.0,0.0,0.0,0.0,0.25,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
37248,0.3,0.0,0.0,0.235294,0.390381,0.0,0.0,0.0,0.0,0.25,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
36187,0.3,0.0,0.0,0.235294,0.390381,0.0,0.0,0.0,0.0,0.25,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
38877,0.3,0.0,0.0,0.235294,0.390381,0.0,0.0,0.0,0.0,0.25,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
27588,0.3,0.0,0.0,0.235294,0.390381,0.0,0.0,0.0,0.0,0.25,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
63107,0.3,0.0,0.0,0.235294,0.390381,0.0,0.0,0.0,0.0,0.25,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
36400,0.3,0.0,0.0,0.235294,0.390381,0.0,0.0,0.0,0.0,0.25,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
39929,0.4,0.0,0.0,0.254902,0.445986,0.0,0.0,0.0,0.0,0.5,0.333333,0.6,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
35454,0.4,0.0,0.0,0.27451,0.448805,0.0,0.0,0.0,0.0,0.5,0.333333,0.6,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
48889,0.4,0.0,0.0,0.27451,0.448805,0.0,0.0,0.0,0.0,0.5,0.333333,0.6,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
36474,0.4,0.0,0.0,0.27451,0.448805,0.0,0.0,0.0,0.0,0.5,0.333333,0.6,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
15625,0.4,0.0,0.0,0.27451,0.448805,0.0,0.0,0.0,0.0,0.5,0.333333,0.6,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
15625,0.4,0.0,0.0,0.27451,0.448805,0.0,0.0,0.0,0.0,0.5,0.333333,0.6,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
15625,0.4,0.0,0.0,0.27451,0.448805,0.0,0.0,0.0,0.0,0.5,0.333333,0.6,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
15625,0.4,0.0,0.0,0.27451,0.448805,0.0,0.0,0.0,0.0,0.5,0.333333,0.6,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
34140,0.3,0.0,0.0,0.254902,0.395496,0.0,0.0,0.0,0.0,0.25,0.5,0.6,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
41853,0.3,0.0,0.0,0.254902,0.395496,0.0,0.0,0.0,0.0,0.25,0.5,0.6,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
13677,0.3,0.285714,0.0,0.196078,0.412894,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
8028,0.0,0.0,0.0,0.0196078,0.0597933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
8894,0.0,0.0,0.0,0.0392157,0.05279,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
7269,0.2,0.0,0.0,0.117647,0.0617158,0.0,0.0,0.0,0.0,0.0,0.166667,0.3,0.0,0.8,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
1140,0.05,0.0,0.0,0.0588235,0.08528,0.0,0.0,0.0,0.0,0.0,0.416667,0.3,0.0,0.2,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
31307,0.35,0.857143,0.4,0.470588,0.129422,0.0,0.0,0.0,0.0,0.125,0.416667,0.2,0.0,0.4,0.0,0.0,0.0,1,0,0.0,0.0,1,0,0,0.25,0,0,0,0,0
11842,0.15,0.0,0.0,0.0980392,0.946088,0.0,0.0,0.0,0.0,0.0,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
12002,0.15,0.0,0.0,0.0980392,0.946088,0.0,0.0,0.0,0.0,0.0,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
12279,0.15,0.0,0.0,0.0980392,0.946088,0.0,0.0,0.0,0.0,0.0,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
92358,0.25,0.0,0.0,0.215686,0.583374,0.0,0.0,0.0,0.0,0.25,0.583333,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
41017,0.2,0.142857,0.0,0.137255,0.388044,0.0,0.0,0.0,0.0,0.0,0.166667,0.3,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
6884,0.2,0.142857,0.0,0.137255,0.388044,0.0,0.0,0.0,0.0,0.0,0.166667,0.3,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
6895,0.15,0.0,0.0,0.0980392,0.469448,0.0,0.0,0.0,0.0,0.0,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
13,0.15,0.0,0.0,0.0980392,0.469448,0.0,0.0,0.0,0.0,0.0,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
7950,0.15,0.0,0.0,0.0980392,0.469448,0.0,0.0,0.0,0.0,0.0,0.25,0.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
38039,0.25,0.0,0.0,0.215686,0.323389,0.0,0.0,0.0,0.0,0.25,0.583333,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
38033,0.25,0.0,0.0,0.215686,0.323389,0.0,0.0,0.0,0.0,0.25,0.583333,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
27514,0.25,0.0,0.0,0.215686,0.323389,0.0,0.0,0.0,0.0,0.25,0.583333,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
41540,0.25,0.0,0.0,0.215686,0.323389,0.0,0.0,0.0,0.0,0.25,0.583333,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.75,0,0,0,0,0
37247,0.25,0.0,0.0,0.215686,0.323389,0.0,0.0,0.0,0.0,0.25,0.583333,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
38036,0.25,0.0,0.0,0.215686,0.323389,0.0,0.0,0.0,0.0,0.25,0.583333,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
23448,0.25,0.0,0.0,0.215686,0.323389,0.0,0.0,0.0,0.0,0.25,0.583333,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
38253,0.35,0.0,0.0,0.254902,0.381813,0.0,0.0,0.0,0.0,0.5,0.416667,0.6,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
40319,0.25,0.0,0.0,0.235294,0.331416,0.0,0.0,0.0,0.0,0.25,0.583333,0.6,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
14923177,0.25,0.0,0.0,0.235294,0.331416,0.0,0.0,0.0,0.0,0.25,0.583333,0.6,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
28049,0.25,0.285714,0.0,0.176471,0.339202,0.0,0.0,0.0,0.0,0.0,0.0833333,0.3,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
11676,0.0,0.142857,0.0,0.0784314,0.0295828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
23718,0.0,0.142857,0.0,0.0980392,0.0287894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
7247,0.15,0.0,0.0,0.0980392,0.0673263,0.0,0.0,0.0,0.0,0.0,0.25,0.3,0.0,0.6,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
7947,0.15,0.0,0.0,0.0980392,0.0673263,0.0,0.0,0.0,0.0,0.0,0.25,0.3,0.0,0.6,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
10907,0.0,0.0,0.0,0.0784314,0.0103579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,1,0,0,0,0
9170,0.3,0.0,0.0,0.27451,0.148118,0.0,0.0,0.0,0.0,0.75,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.75,0,0,0,0,0
7043,0.1,0.285714,0.0,0.117647,0.118127,0.0,0.0,0.0,0.0,0.0,0.333333,0.3,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
16003,0.1,0.142857,0.0,0.176471,0.0783074,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0,0,0.5,0.0,0,0,0,0.0,0,0,0,0,0
54678486,0.35,0.428571,0.0,0.372549,0.160861,0.0,0.0,0.0,0.0,0.5,0.833333,0.7,0.0,0.2,0.142857,0.0,0.0,0,0,0.0,0.0,1,0,0,0.75,0,0,0,0,0
37807,0.35,0.0,0.0,0.254902,0.457374,0.0,0.0,0.0,0.0,0.25,0.416667,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
36186,0.3,0.0,0.0,0.235294,0.390381,0.0,0.0,0.0,0.0,0.25,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
42268,0.25,0.0,0.0,0.235294,0.331416,0.0,0.0,0.0,0.0,0.25,0.583333,0.6,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
38031,0.25,0.0,0.0,0.215686,0.323389,0.0,0.0,0.0,0.0,0.25,0.583333,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
2078,0.25,0.285714,0.0,0.27451,0.126245,0.0,0.0,0.5,0.0,0.125,0.25,0.3,0.0,0.4,0.0,0.0,0.5,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
9570071,0.05,0.142857,0.0,0.156863,0.135594,0.0,0.0,0.5,0.0,0.0,0.0833333,0.1,0.5,0.4,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
12310947,0.3,0.0,0.0,0.27451,0.422979,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
39230,0.35,0.571429,0.0,0.352941,0.294893,0.0,0.0,0.0,0.5,0.375,0.5,0.6,0.5,0.0,0.142857,0.0,0.5,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
6129,0.2,0.142857,0.0,0.215686,0.153721,0.0,0.0,0.0,0.0,0.375,0.583333,0.5,0.5,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
2566,0.2,0.142857,0.0,0.235294,0.12794,0.0,0.0,0.0,0.0,0.375,0.25,0.3,0.5,0.4,0.285714,0.0,0.0,0,0,0.0,0.5,0,0,0,0.25,0,0,0,0,0
13081,0.1,0.0,0.0,0.27451,0.253842,0.0,0.0,0.0,0.0,0.125,0.333333,0.3,0.0,0.4,0.285714,0.0,0.0,0,1,1.0,0.0,0,0,0,0.25,0,0,0,0,0
21307,0.2,0.142857,0.0,0.235294,0.169688,0.5,0.0,0.0,0.0,0.25,0.416667,0.4,0.0,0.2,0.142857,0.0,0.0,0,0,0.5,0.0,0,0,0,0.5,0,0,0,0,0
5993,0.3,0.0,0.0,0.27451,0.552994,0.0,0.0,0.0,0.0,0.0,0.166667,0.1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
19519,0.2,0.0,0.0,0.235294,0.481522,0.0,0.0,0.0,0.0,0.0,0.333333,0.2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
17581,0.2,0.285714,0.0,0.156863,0.265511,0.0,0.0,0.0,0.0,0.0,0.166667,0.3,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
15910,0.3,0.0,0.0,0.196078,0.635316,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
16115,0.25,0.142857,0.0,0.313725,0.177986,0.0,0.0,0.0,0.0,0.375,0.666667,0.6,0.5,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
2728,0.15,0.142857,0.0,0.196078,0.174154,0.0,0.0,0.0,0.0,0.125,0.333333,0.3,0.0,0.4,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
6294,0.25,0.0,0.0,0.27451,0.311537,0.0,0.0,0.0,0.0,0.25,0.666667,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
3035,0.25,0.0,0.0,0.27451,0.34586,0.0,0.0,0.0,0.0,0.25,0.666667,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
3036,0.25,0.0,0.0,0.294118,0.364174,0.0,0.0,0.0,0.0,0.25,0.666667,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
6166,0.35,0.428571,0.0,0.392157,0.0843279,0.0,0.0,0.0,0.0,0.125,0.416667,0.1,0.0,0.4,0.0,0.0,0.0,1,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
5743,0.35,0.714286,0.2,0.470588,0.11715,0.0,0.0,0.0,0.0,0.125,0.416667,0.2,0.0,0.6,0.0,0.0,0.0,1,0,0.0,0.0,1,0,0,0.25,0,0,0,0,0
25146,0.3,0.285714,0.0,0.372549,0.243767,0.0,0.0,0.5,0.0,0.25,0.333333,0.3,0.0,0.4,0.285714,0.0,0.0,0,1,0.0,0.0,0,0,0,0.25,0,0,0,0,0
5284376,0.15,0.142857,0.0,0.215686,0.183732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0.5,0.0,0,0,1,0.0,0,0,0,0,0
3030,0.2,0.428571,0.0,0.176471,0.320396,0.0,0.0,0.0,0.0,0.0,0.166667,0.3,0.0,0.0,0.0,0.0,0.5,0,0,0.0,0.0,0,0,0,0.25,0,0,0,0,0
39985,0.35,0.285714,0.0,0.352941,0.228093,0.0,0.0,0.0,0.0,0.375,0.583333,0.6,0.0,0.2,0.285714,0.0,0.5,0,0,0.0,0.0,0,0,0,0.5,0,0,0,0,0
969491,0.4,0.0,0.0,0.294118,0.426128,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
441207,0.95,0.857143,0.8,0.980392,0.0999002,0.5,0.0,0.0,0.0,0.125,0.916667,0.1,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0,0,0,0,0
2724385,1.0,1.0,1.0,1.0,0.10333,0.5,0.0,0.0,0.0,0.125,0.916667,0.1,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,1,0,0,0.0,0,0,0,0,0
3082,0.05,0.428571,0.0,0.156863,0.231128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0,1,0.5,0.0,0,0,0,0.0,0,0,0,0,0
12309460,0.25,0.142857,0.0,0.294118,0.518976,1.0,0.0,0.0,0.0,0.0,0.166667,0.1,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
3048,0.4,0.0,0.0,0.294118,0.426128,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0
