CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,C4_2_N3_2_1,FC_2_C4_0_/_/_0,LeafAC_C4_C4_1,na_in_N3,ms,C4_2_C4_2_1,na_ex_S2,LeafAC_O2_N3_2,C4_2_C4_2_2,LeafAC_O2_C4_2,FC_88_P5_0_O2_1_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,C4_3_N3_2_1,FC_40_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,bd_in_2,FC_50_N3_0_H1_1_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_1_2_1_1_1_/_0_0_0_0_0_0_0,FC_22_C4_0_F1_1_/_1_/_0_0,na_ex_S6,FC_23_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_18_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_4_C4_0_O2_1_/_2_/_0_0,FC_19_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_75_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_106_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Br1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_58_C4_0_S2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,LeafAC_C4_S2_1,FC_39_N3_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_C4_C4_3,C4_2_N3_3_1,FC_25_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_77_C4_0_N3_1_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,dg_4,FC_42_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,C4_2_N3_2_2,LeafAC_C4_C4_2,FC_209_C4_0_H1_1_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0
4485,0.464286,0.0,0.0,0.0,0.0,0.0,0.3,0.333333,0.2,0.131457,0.0952381,0.0,0.333333,0.125,0.5,0,0.4,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
19662,0.285714,0.1,0.125,0.0,0.0,0.0,0.2,0.0,0.2,0.255806,0.047619,0.0,0.0,0.125,0.5,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
13763159,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.277803,0.047619,0.0,0.0,0.0,0.25,0,0.0,0.0,0.153846,0.0,0.0,1,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
4495,0.428571,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.176608,0.0952381,0.0,0.333333,0.375,0.0,0,0.2,0.0,0.461538,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5353356,0.178571,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.196491,0.047619,0.0,0.333333,0.0,0.25,0,0.0,0.0,0.230769,0.5,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.5,0,0
4115,0.464286,0.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.185575,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.666667,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
24744,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.166667,0.4,0.126131,0.0952381,0.0,0.0,0.25,0.5,0,0.8,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
95318,0.321429,0.0,0.125,0.0,0.0,0.0,0.3,0.0,0.4,0.125776,0.047619,0.0,0.0,0.25,0.25,0,0.2,0.0,0.307692,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7080,0.642857,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.115789,0.142857,0.0,0.0,0.375,0.0,0,0.0,0.0,0.692308,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
14642298,0.357143,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.0,0.248872,0.047619,0.0,0.0,0.125,0.0,0,0.0,0.0,0.384615,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
14033063,0.357143,0.0,0.125,0.0,0.333333,0.0,0.1,0.166667,0.2,0.100752,0.0952381,0.0,0.0,0.25,0.5,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.142857,0.5,0,0.0,0.0,0.0,0,0
33934,0.642857,0.0,0.0,0.0,0.666667,0.0,0.2,0.666667,0.0,0.0564593,0.47619,0.0,0.0,0.125,0.5,0,0.0,1.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
11670,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.666667,0.0,0.0195489,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
10337016,0.535714,0.0,0.125,0.0,0.0,0.0,0.3,0.0,0.4,0.150517,0.047619,0.0,0.0,0.0,0.5,0,0.0,0.0,0.307692,0.0,1.0,0,0.0,0.0,0.25,0.333333,0,0,0,0,0.0,0,0.428571,0.0,0,0.0,0.0,0.0,0,0
16247,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.166667,0.0,0.0845501,0.0,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
57480887,0.714286,0.2,0.0,0.0,0.333333,0.0,0.2,0.166667,0.4,0.146922,0.190476,0.0,0.0,0.375,0.75,0,0.8,0.0,0.461538,0.0,0.0,0,0.5,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
8900,0.107143,0.0,0.0,0.666667,0.0,0.0,0.0,0.333333,0.0,0.00167811,0.0952381,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
541197,0.607143,0.0,0.0,0.0,0.0,0.0,0.1,0.333333,0.0,0.0742138,0.190476,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,1,0.0,0.0,0,0.4,0.0,0.0,0,0
101715,0.214286,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0993135,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6409711,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.8,0.132876,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.153846,1.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.5,0,0
4062,0.428571,0.0,0.0,0.0,0.0,0.0,0.1,0.333333,0.4,0.0649123,0.190476,0.0,0.0,0.125,0.25,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
4793,0.285714,0.1,0.0,0.0,0.0,0.0,0.2,0.333333,0.2,0.207115,0.0,0.5,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.2,0.0,0.0,0,0
985,0.464286,0.0,0.125,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0287719,0.571429,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
1046,0.142857,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4,0.157393,0.0,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.5,0,0
6947,0.214286,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.174269,0.0952381,0.0,0.333333,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
33360,0.285714,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.120341,0.0,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
2347,0.607143,0.0,0.0,0.333333,0.666667,0.0,0.3,0.166667,0.0,0.103713,0.238095,0.0,0.0,0.375,0.5,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
4928,0.107143,0.0,0.0,0.0,0.0,0.0,0.2,0.666667,1.0,0.0746867,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.230769,0.0,0.0,0,0.0,0.333333,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
15221249,0.392857,0.0,0.0,0.0,0.0,0.0,0.4,0.333333,0.8,0.110331,0.0952381,0.0,0.0,0.25,0.25,0,0.4,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0,0
996,0.214286,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.102834,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
31201,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.333333,0.0,0.0804825,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
35823,0.428571,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.369059,0.0,0.0,0.0,0.125,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
16115,0.464286,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.140251,0.0952381,0.0,0.0,0.25,0.25,0,0.4,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
2879,0.214286,0.0,0.125,0.0,0.0,0.0,0.0,0.166667,0.0,0.0859649,0.047619,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
1292,0.25,0.0,0.25,0.0,0.0,0.0,0.1,0.0,0.0,0.129825,0.0952381,0.0,0.0,0.25,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7761,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0932113,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
13432,0.357143,0.0,0.0,0.0,0.0,0.0,0.2,0.166667,0.0,0.134401,0.0952381,0.0,0.333333,0.25,0.0,0,0.0,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
25622,0.428571,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.204466,0.190476,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
11080,0.357143,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,0.173684,0.142857,0.5,0.0,0.25,0.0,0,0.2,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
743,0.107143,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.121569,0.0952381,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6662,0.321429,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.4,0.150292,0.047619,0.0,0.0,0.125,0.25,0,0.0,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
90590,0.392857,0.0,0.0,0.0,0.333333,0.0,0.2,0.166667,0.2,0.120378,0.0952381,0.0,0.0,0.375,0.25,0,0.4,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7270,0.214286,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.479532,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7967,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0513932,0.190476,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
9298,0.214286,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.318567,0.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
28871,0.571429,0.1,0.125,0.0,0.0,0.0,0.5,0.0,0.2,0.189061,0.142857,0.0,0.0,0.375,0.25,0,0.2,0.0,0.615385,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
8821,0.0357143,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0830409,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0
2732,0.5,0.1,0.125,0.0,0.0,0.0,0.3,0.0,0.2,0.208931,0.0952381,0.0,0.0,0.25,0.25,0,0.2,0.0,0.461538,0.0,0.0,1,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
7934,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.069969,0.047619,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5329,0.321429,0.0,0.0,0.0,0.0,0.0,0.2,0.166667,0.4,0.166165,0.047619,0.0,0.0,0.125,0.0,0,0.2,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
5505,0.321429,0.0,0.0,0.333333,0.0,0.25,0.1,0.333333,0.4,0.112281,0.0952381,0.0,0.0,0.125,0.25,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
727,0.214286,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415205,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0596491,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5556,0.571429,0.2,0.0,0.0,0.0,0.25,0.5,0.166667,0.8,0.192782,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.692308,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
66057,0.142857,0.0,0.0,0.0,0.0,0.75,0.0,0.166667,0.4,0.033795,0.047619,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
86308,0.321429,0.0,0.0,0.0,0.0,0.25,0.1,0.0,0.4,0.108232,0.047619,0.0,0.0,0.125,0.25,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.333333,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
14033083,0.321429,0.0,0.0,0.0,0.333333,0.0,0.1,0.166667,0.2,0.123977,0.0952381,0.0,0.0,0.25,0.75,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
31285,0.178571,0.0,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0128655,0.190476,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0
65885,0.607143,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.4,0.0994602,0.0952381,0.0,0.0,0.25,0.5,0,0.4,0.0,0.461538,0.0,0.0,0,0.0,0.666667,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
13076,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.333333,0.0,0.0900585,0.142857,0.0,0.0,0.375,0.0,0,0.0,0.0,0.538462,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
8793,0.571429,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.4,0.0707295,0.238095,0.0,0.0,0.5,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
1049,0.178571,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.2,0.101116,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.5,0,0
919385,0.464286,0.0,0.0,0.0,0.0,0.0,0.4,0.166667,0.2,0.14152,0.142857,0.0,0.0,0.25,0.0,0,0.2,0.0,0.538462,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
11594,0.107143,0.0,0.0,0.333333,0.0,0.0,0.0,0.5,0.0,0.00296896,0.0952381,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
4211,0.464286,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.249624,0.142857,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
91727,0.571429,0.0,0.125,0.0,0.0,0.25,0.2,0.0,0.6,0.150877,0.142857,0.0,0.0,0.25,0.0,0,0.0,0.0,0.615385,0.0,1.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.285714,0.0,0,0.2,0.0,1.0,0,0
7301,0.142857,0.0,0.0,0.0,0.333333,0.0,0.0,0.166667,0.0,0.0377193,0.0952381,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
3779,0.285714,0.0,0.375,0.0,0.0,0.25,0.1,0.333333,0.2,0.0804825,0.0,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
27375,0.25,0.1,0.0,0.0,0.0,0.0,0.1,0.166667,0.2,0.125146,0.0,0.0,0.0,0.125,0.25,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
4004,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.15374,0.0,0.5,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
16116,0.464286,0.0,0.0,0.0,0.0,0.0,0.1,0.166667,0.4,0.0691323,0.238095,0.0,0.0,0.25,0.25,0,0.8,0.0,0.230769,0.0,0.0,0,0.5,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7881,0.142857,0.0,0.0,0.666667,0.666667,0.0,0.0,0.333333,0.0,0.0792763,0.0952381,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
22386,0.0357143,0.0,0.125,0.0,0.0,0.0,0.0,0.333333,0.0,0.0206628,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7936,0.178571,0.0,0.0,0.0,0.0,0.25,0.0,0.333333,0.2,0.069969,0.0,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
4828,0.392857,0.0,0.125,0.0,0.333333,0.5,0.3,0.333333,0.4,0.0781163,0.047619,0.0,0.0,0.25,0.0,0,0.2,0.0,0.307692,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
3639,0.25,0.1,0.0,0.0,0.0,0.5,0.2,0.0,0.4,0.266526,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.230769,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
1309,0.642857,0.0,0.0,0.0,0.666667,0.0,0.6,0.0,0.2,0.12338,0.047619,0.0,0.0,0.125,0.25,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.666667,0.25,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
2912,0.642857,0.2,0.0,0.0,0.0,0.0,0.3,0.333333,0.0,0.159537,0.142857,0.0,0.0,0.375,0.25,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
8027,0.142857,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0842105,0.047619,0.0,0.0,0.25,0.0,0,0.0,0.0,0.153846,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
17321,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.166667,0.0,0.0986355,0.0952381,0.0,0.0,0.375,0.0,0,0.0,0.0,0.538462,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
15221251,0.392857,0.0,0.0,0.0,0.0,0.0,0.4,0.333333,0.8,0.162963,0.047619,0.0,0.0,0.125,0.25,0,0.8,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.5,0,0
1110,0.0714286,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.144862,0.047619,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
36186,0.428571,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.314195,0.0,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
69043,0.214286,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.219298,0.047619,0.0,0.333333,0.125,0.5,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.666667,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
