CID,na_in_C4,na_ex_Cl1,LeafAC_C4_C4_1,FC_11_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,ms,na_ex_O2,FC_12_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_C4_3_2,LeafAC_O2_N3_2,C4_2_N3_3_1,na_ex_C4,FC_6_O2_0_/_/_0,C4_2_N3_2_1,FC_1_C4_0_H1_1_/_1_/_0_0,na_ex_N3,LeafAC_O2_S6_2,FC_14_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,bd_in_2,FC_63_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Br1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,LeafAC_S2_P5_2,FC_10_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_28_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,na_in_S2,FC_21_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,LeafAC_Br1_C4_1,na_ex_I1,LeafAC_F1_C4_1,C4_2_O2_2_1,FC_24_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,dg_3,FC_60_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_O2_P5_1,C4_2_S2_2_1,FC_57_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_41_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,LeafAC_O2_C4_2,dg_in_4,FC_95_P5_0_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_S2_1_/_1_1_1_1_1_1_1_1_1_1_2_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_108_C4_0_H1_1_H1_1_C4_1_H1_2_N3_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_2_C4_0_H1_1_H1_1_/_1_1_/_0_0_0,FC_79_C4_0_H1_1_N3_1_H1_2_H1_2_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0,FC_46_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,C4_4_C4_4_1,FC_38_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,LeafAC_O2_C4_1,LeafAC_N3_S6_1,FC_142_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_92_C4_0_H1_1_H1_1_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_78_C4_0_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,dg_in_2
2723785,0.0701754,0.0,0.0,0.0,0.0678509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647
117495,0.0526316,0.0,0.047619,0.0,0.0219243,0.0869565,0.166667,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0.0,0.0,0.0196078
12291,0.0877193,0.0,0.0,0.0,0.015253,0.0,0.0,0.0,0.0,0.166667,0.03125,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.102041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647
439369,0.263158,0.0,0.047619,0.5,0.0577256,0.347826,0.0,0.0,0.0,0.0,0.1875,0.333333,0.0,0.1875,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.615385,0.0,0.0,0.0,0.0,0.254902
19649,0.263158,0.0,0.047619,0.5,0.0606906,0.347826,0.0,0.0,0.0,0.0,0.1875,0.333333,0.0,0.1875,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.538462,0.0,0.0,0.0,0.0,0.254902
3037209,0.315789,0.0,0.047619,0.5,0.0528405,0.347826,0.0,0.0,0.0,0.0,0.125,0.333333,0.0,0.15625,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.538462,0.0,0.0,0.0,0.0,0.333333
135413551,0.122807,0.0,0.0,0.2,0.0795958,0.217391,0.0,0.0,0.0,0.0,0.0625,0.0833333,0.0,0.03125,0.166667,0.0,0.0,0.0909091,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5,0.307692,0.0,0.0,0.0,0.0,0.156863
115603,0.122807,0.0,0.047619,0.0,0.0386386,0.0434783,0.0,0.0,0.0,0.166667,0.09375,0.0833333,0.0,0.0625,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647
16526,0.0526316,0.0,0.0,0.0,0.105646,0.0869565,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.166667,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.25,0.0,0.0,0.0769231,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0980392
688571,0.175439,0.0,0.0952381,0.0,0.0571423,0.26087,0.0,0.0,0.0,0.166667,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.307692,0.0,0.0,0,0.122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196078
88372,0.0526316,0.0,0.047619,0.0,0.0313158,0.0434783,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392157
3081545,0.333333,0.0,0.0,0.5,0.0522968,0.26087,0.0,0.0,0.0,0.0,0.0625,0.416667,0.0,0.1875,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.5,0.461538,0.0,0.0,0.0,0.0,0.352941
70926,0.0701754,0.0,0.047619,0.0,0.0707905,0.130435,0.166667,0.0,0.0,0.0,0.0625,0.0,0.25,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784314
6496,0.0,0.0,0.0,0.0,0.0932414,0.0869565,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92981,0.0175439,0.0,0.047619,0.0,0.0350953,0.0434783,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0
23777801,0.298246,0.0,0.0,0.6,0.0581347,0.347826,0.0,0.0,0.0,0.0,0.09375,0.416667,0.0,0.15625,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0,0.0204082,0.0,0.0,0.0,0.5,0.615385,0.0,0.0,0.0,0.0,0.294118
6590,0.0,0.0,0.0952381,0.0,0.0404946,0.0869565,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0
71211,0.105263,0.0,0.0,0.0,0.0847012,0.0869565,0.0,0.1,0.0,0.0,0.0,0.0,0.125,0.125,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0980392
72476,0.245614,0.0,0.0,0.4,0.0885847,0.521739,0.0,0.1,0.0,0.0833333,0.09375,0.0833333,0.0,0.09375,0.333333,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0588235,0.5,0.325,0.0,0.0,0.0,0.0,0.0,0.461538,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.461538,0.0,0.0,0.0,0.0,0.294118
5799,0.157895,0.0,0.0,0.0,0.0644914,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176471
79872,0.122807,0.0,0.0,0.0,0.0427943,0.0869565,0.0,0.0,0.0,0.25,0.03125,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.122449,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.137255
181352,0.245614,0.0,0.0,0.4,0.0813941,0.478261,0.0,0.1,0.0,0.0833333,0.09375,0.0833333,0.0,0.09375,0.333333,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.5,0.325,0.0,0.0,0.0,0.0,0.0,0.384615,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.461538,0.0,0.0,0.0,0.0,0.294118
5957,0.175439,0.0,0.0,0.2,0.125441,0.391304,0.0,0.0,0.0,0.0833333,0.0,0.25,0.125,0.125,0.166667,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0.0,0.0,0.27451
116504,0.122807,0.0,0.0,0.0,0.0630915,0.173913,0.0,0.1,0.0,0.0,0.03125,0.0833333,0.0,0.09375,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.117647
11439,0.0701754,0.0,0.0,0.0,0.0776146,0.0869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0980392
83475,0.210526,0.0,0.0,0.0,0.0339142,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235294
20054813,0.333333,0.0,0.047619,0.3,0.0457873,0.391304,0.0,0.0,0.0,0.0833333,0.1875,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0612245,0.0,0.0,0.0,0.0,0.384615,0.0,0.0,0.0,0.0,0.196078
14482,0.0350877,0.166667,0.0,0.0,0.145882,0.0869565,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555556,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0196078
443629,0.298246,0.0,0.0,0.8,0.057827,0.478261,0.0,0.1,0.0,0.0,0.09375,0.166667,0.0,0.15625,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0204082,0.0,0.0,0.0,1.0,0.846154,0.0,0.0,0.0,0.0,0.313725
12435,0.0175439,0.0,0.0,0.0,0.0350953,0.0434783,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80283,0.0175439,0.0,0.047619,0.0,0.0433629,0.0869565,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0
13804,0.192982,0.0,0.0,0.2,0.083433,0.304348,0.0,0.0,0.0,0.0833333,0.09375,0.333333,0.0,0.125,0.333333,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.175,0.0,0.5,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0.0,0.0,0.294118
6032,0.280702,0.0,0.0,0.6,0.0542666,0.304348,0.0,0.0,0.0,0.0,0.0625,0.333333,0.0,0.125,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.5,0.538462,0.0,0.0,0.0,0.0,0.313725
14997,0.0350877,0.0,0.0952381,0.0,0.0665911,0.0869565,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.153846,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392157
447466,0.0175439,0.0,0.047619,0.0,0.0419671,0.0434783,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6498,0.0701754,0.0,0.0,0.0,0.0932414,0.0869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.166667,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0980392
3467,0.298246,0.0,0.0952381,0.2,0.040317,0.130435,0.0,0.0,0.0,0.0,0.125,0.333333,0.0,0.15625,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.230769,0.0,0.0,0.0,0.0,0.294118
36294,0.280702,0.0,0.0,0.4,0.0496107,0.217391,0.0,0.0,0.0,0.0,0.0625,0.333333,0.0,0.125,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.5,0.384615,0.0,0.0,0.0,0.0,0.313725
68036,0.0877193,0.0,0.0,0.0,0.0590321,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.125,0.09375,0.333333,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647
33042,0.263158,0.0,0.0,0.5,0.053702,0.26087,0.0,0.0,0.0,0.0,0.0625,0.333333,0.0,0.125,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.5,0.461538,0.0,0.0,0.0,0.0,0.294118
218160,0.0701754,0.0,0.0,0.0,0.0940554,0.173913,0.0,0.0,0.0,0.0,0.03125,0.0,0.125,0.0,0.166667,0.166667,0.0,0.0454545,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0784314
21150,0.105263,0.0,0.0,0.0,0.0184655,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.102041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647
11333,0.157895,0.0,0.0,0.4,0.0653312,0.347826,0.0,0.0,0.0,0.0,0.09375,0.25,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.615385,0.0,0.0,0.0,0.0,0.196078
36119,0.280702,0.0,0.047619,0.2,0.0459336,0.130435,0.0,0.1,0.0,0.0,0.09375,0.333333,0.0,0.15625,0.833333,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0612245,0.0,0.0,0.0,0.0,0.230769,0.0,0.0,0.0,0.0,0.313725
892,0.105263,0.0,0.0,0.6,0.0634415,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.461538,0.0,0.0,0.0,0.0,0.117647
7901,0.0175439,0.0833333,0.0,0.0,0.0485597,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198253,0.0526316,0.0,0.0,0.0,0.089268,0.0869565,0.0,0.0,0.0,0.0,0.03125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.5,0.0,0.0,0.0769231,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0980392
30927,0.0701754,0.0,0.0,0.0,0.0866999,0.130435,0.0,0.0,0.0,0.0,0.03125,0.0,0.125,0.0,0.333333,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784314
83182,0.122807,0.0,0.380952,0.3,0.0394147,0.304348,0.0,0.0,0.0,0.0,0.40625,0.0833333,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.384615,0.0,0.0,0.0,0.0,0.117647
11417,0.0877193,0.0,0.0952381,0.0,0.0406534,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647
10235,0.192982,0.0,0.0,0.0,0.0499433,0.0434783,0.0,0.1,0.0,0.0833333,0.0,0.0,0.25,0.15625,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176471
535,0.0526316,0.0,0.0,0.0,0.0580422,0.0869565,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0588235
70224,0.0350877,0.0,0.142857,0.0,0.0707905,0.130435,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392157
19136,0.140351,0.0,0.0952381,0.1,0.0405817,0.0869565,0.0,0.2,0.0,0.0,0.09375,0.0,0.125,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0.0,0.0,0.137255
54675757,0.0877193,0.0,0.047619,0.0,0.0804492,0.0869565,0.0,0.2,0.0,0.0,0.03125,0.0833333,0.0,0.0625,0.0,0.0,0.0,0.0909091,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.117647
76727,0.0877193,0.0833333,0.0,0.0,0.0561525,0.0,0.0,0.0,0.0,0.25,0.03125,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0980392
