CID,na_in_C4,na_ex_Cl1,LeafAC_C4_C4_1,FC_11_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,ms,na_ex_O2,FC_12_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_C4_3_2,LeafAC_O2_N3_2,C4_2_N3_3_1,na_ex_C4,FC_6_O2_0_/_/_0,C4_2_N3_2_1,FC_1_C4_0_H1_1_/_1_/_0_0,na_ex_N3,LeafAC_O2_S6_2,FC_14_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,bd_in_2,FC_63_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Br1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,LeafAC_S2_P5_2,FC_10_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_28_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,na_in_S2,FC_21_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,LeafAC_Br1_C4_1,na_ex_I1,LeafAC_F1_C4_1,C4_2_O2_2_1,FC_24_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,dg_3
117241,0.0701754,0.0,0.047619,0.0,0.0357469,0.0869565,0.166667,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.5,0.025
79591,0.140351,0.0,0.047619,0.0,0.044922,0.0434783,0.0,0.1,0.0,0.0,0.0625,0.0,0.0,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
71872,0.140351,0.0,0.047619,0.0,0.0411695,0.0434783,0.0,0.1,0.0,0.0,0.09375,0.0,0.0,0.15625,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
4753,0.140351,0.0,0.0,0.0,0.0679605,0.0869565,0.0,0.1,0.0,0.0,0.03125,0.0,0.0,0.15625,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
11359,0.157895,0.0,0.0,0.0,0.0649334,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1875,0.166667,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
218155,0.192982,0.0,0.0,0.0,0.0606069,0.130435,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.03125,0.166667,0.166667,0.0,0.0454545,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.05
31272,0.0350877,0.0,0.0952381,0.0,0.0313158,0.0434783,0.166667,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.0
7428,0.122807,0.0,0.0,0.0,0.0872883,0.217391,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.0625,0.0,0.0,0.0,0.136364,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
8103,0.0526316,0.0,0.047619,0.0,0.0134982,0.0434783,0.166667,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7846,0.0,0.0,0.047619,0.0,0.0237568,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10875,0.105263,0.0,0.047619,0.0,0.0430521,0.0,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.125,0.333333,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
70778,0.0877193,0.0,0.142857,0.0,0.0399946,0.0869565,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
9447,0.105263,0.0833333,0.0,0.0,0.125331,0.130435,0.0,0.1,0.0,0.0,0.03125,0.0,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.075
12678,0.0526316,0.0,0.0952381,0.0,0.114595,0.130435,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.05
85058,0.0350877,0.0,0.0952381,0.0,0.12278,0.130435,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.025
91943,0.140351,0.0833333,0.0,0.0,0.0782731,0.0,0.0,0.0,0.0,0.166667,0.0625,0.0,0.25,0.0,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
10700,0.0701754,0.0,0.0,0.0,0.123283,0.0869565,0.0,0.1,0.0,0.0,0.03125,0.0,0.0,0.09375,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.025
14533,0.122807,0.0,0.0,0.0,0.0643864,0.0869565,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.125,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
7690,0.122807,0.0,0.0,0.0,0.0643005,0.130435,0.0,0.2,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
102519,0.105263,0.0,0.0952381,0.0,0.0555676,0.130435,0.166667,0.0,0.0,0.0,0.09375,0.0,0.125,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.025
11840,0.140351,0.0,0.047619,0.0,0.0818417,0.0869565,0.0,0.1,0.0,0.0,0.03125,0.0,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
14313,0.140351,0.0,0.047619,0.0,0.0818417,0.0869565,0.0,0.1,0.0,0.0,0.03125,0.0,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
583906,0.140351,0.0,0.047619,0.0,0.0818417,0.0869565,0.0,0.1,0.0,0.0,0.03125,0.0,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
71567,0.140351,0.0,0.0,0.0,0.0572793,0.0869565,0.0,0.1,0.0,0.0,0.03125,0.0,0.0,0.15625,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
5320,0.105263,0.0,0.047619,0.0,0.0902129,0.130435,0.0,0.2,0.0,0.0,0.0625,0.0,0.0,0.125,0.166667,0.166667,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
135522261,0.157895,0.0,0.0,0.2,0.0850821,0.173913,0.0,0.0,0.0,0.0833333,0.03125,0.0833333,0.125,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
95705,0.0701754,0.0,0.0952381,0.0,0.0677364,0.130435,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
9060,0.175439,0.0,0.0,0.0,0.0644914,0.0869565,0.0,0.3,0.0,0.0,0.03125,0.0,0.125,0.15625,0.166667,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
135398641,0.157895,0.0,0.0,0.2,0.0850821,0.173913,0.0,0.0,0.0,0.0833333,0.03125,0.0833333,0.125,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2803,0.157895,0.166667,0.0,0.0,0.110521,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.09375,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2310,0.0877193,0.0,0.0952381,0.0,0.0437566,0.0869565,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
22249,0.157895,0.0,0.047619,0.0,0.0374575,0.0,0.0,0.1,0.0,0.0,0.03125,0.0,0.25,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
6089,0.175439,0.0,0.0,0.0,0.0401346,0.0,0.0,0.3,0.0,0.0,0.0625,0.0,0.125,0.15625,0.166667,0.0,0.0,0.181818,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
3637,0.140351,0.0,0.0,0.0,0.0728902,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.15625,0.333333,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
182176,0.140351,0.0,0.142857,0.1,0.0405656,0.130435,0.0,0.1,0.0,0.0,0.15625,0.0,0.125,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
11752,0.0175439,0.0,0.190476,0.0,0.0130483,0.0434783,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
2083,0.140351,0.0,0.142857,0.1,0.0405656,0.130435,0.0,0.1,0.0,0.0,0.15625,0.0,0.125,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
70392,0.192982,0.0,0.0,0.0,0.0745577,0.130435,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.15625,0.0,0.166667,0.0,0.136364,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.025
218161,0.122807,0.0,0.0,0.0,0.0717786,0.173913,0.0,0.0,0.0,0.0,0.03125,0.0,0.125,0.0,0.166667,0.166667,0.0,0.0454545,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.025
27869,0.140351,0.0,0.0952381,0.1,0.0439535,0.0869565,0.0,0.1,0.0,0.0,0.125,0.0,0.0,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
20150,0.0701754,0.0,0.0,0.0,0.110685,0.26087,0.0,0.0,0.75,0.166667,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.025
114542,0.0877193,0.0833333,0.0,0.0,0.106546,0.130435,0.0,0.0,0.25,0.166667,0.03125,0.0,0.125,0.0625,0.166667,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
73384,0.280702,0.0,0.0,0.0,0.0761298,0.173913,0.0,0.3,0.0,0.0,0.0,0.0833333,0.0,0.1875,0.0,0.0,0.0,0.272727,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.2
13116,0.210526,0.0,0.047619,0.0,0.0678509,0.173913,0.0,0.0,0.0,0.0833333,0.125,0.0,0.0,0.09375,0.333333,0.0,0.142857,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.5,0.275
3086278,0.140351,0.0,0.0,0.0,0.0526429,0.0869565,0.0,0.2,0.0,0.0,0.0625,0.0,0.125,0.125,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
89368,0.245614,0.0,0.047619,0.0,0.0644361,0.0869565,0.0,0.2,0.0,0.0,0.0625,0.0833333,0.0,0.25,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
38103,0.245614,0.0,0.047619,0.0,0.0750876,0.173913,0.0,0.1,0.0,0.0,0.0625,0.0,0.0,0.15625,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.225
12612,0.105263,0.0,0.0,0.0,0.0833888,0.0434783,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.125,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555556,0.0,0.0,0.05
29545,0.157895,0.0,0.0952381,0.1,0.032232,0.0434783,0.0,0.1,0.0,0.0,0.09375,0.0,0.125,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
18793,0.105263,0.0,0.0952381,0.0,0.0270782,0.0434783,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
7813,0.105263,0.0,0.047619,0.0,0.0406534,0.0,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.125,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
7819,0.0350877,0.0,0.0952381,0.0,0.0368951,0.0434783,0.0,0.0,0.0,0.0,0.15625,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.025
8038,0.0175439,0.0,0.142857,0.0,0.0313158,0.0434783,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.0
2249,0.175439,0.0,0.0952381,0.1,0.0443136,0.0869565,0.0,0.2,0.0,0.0,0.125,0.0833333,0.125,0.125,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.075
9955,0.0877193,0.0,0.0,0.0,0.0917877,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.25,0.0625,0.166667,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
37198,0.0526316,0.0,0.142857,0.0,0.0602919,0.0434783,0.0,0.0,0.0,0.0,0.125,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
96448,0.105263,0.0,0.047619,0.0,0.0615518,0.0869565,0.166667,0.0,0.0,0.166667,0.125,0.0,0.0,0.03125,0.0,0.0,0.285714,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
89373,0.245614,0.0833333,0.0,0.0,0.0908123,0.0869565,0.0,0.2,0.0,0.0,0.0,0.0833333,0.0,0.25,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
9338,0.105263,0.0,0.0,0.0,0.0928993,0.173913,0.0,0.1,0.0,0.0,0.03125,0.0,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.075
4162,0.0877193,0.0,0.142857,0.0,0.036985,0.0869565,0.0,0.0,0.0,0.0,0.15625,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
2734,0.122807,0.0833333,0.0,0.0,0.140685,0.0869565,0.0,0.2,0.0,0.0,0.0,0.0833333,0.0,0.0625,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
29110,0.122807,0.0,0.0,0.0,0.106239,0.0434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.075
46219,0.140351,0.0,0.047619,0.0,0.0418984,0.0,0.0,0.1,0.0,0.0,0.09375,0.0,0.125,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
69089,0.157895,0.0,0.047619,0.0,0.0647913,0.0434783,0.0,0.3,0.0,0.0,0.03125,0.0,0.0,0.15625,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
7016870,0.157895,0.0,0.0,0.0,0.0585542,0.173913,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.1875,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
11505,0.105263,0.0,0.047619,0.0,0.0430521,0.0434783,0.0,0.2,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
19103,0.157895,0.0,0.0,0.0,0.0947715,0.0869565,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.15625,0.166667,0.0,0.0,0.227273,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
14432,0.280702,0.0,0.0,0.0,0.0696037,0.26087,0.0,0.4,0.0,0.0,0.0625,0.0,0.25,0.25,0.0,0.0,0.0,0.272727,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
656655,0.0701754,0.0,0.0,0.2,0.164071,0.173913,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1
5284380,0.0701754,0.0,0.0,0.2,0.164071,0.173913,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1
69274,0.105263,0.0,0.047619,0.0,0.055982,0.0434783,0.0,0.2,0.0,0.0,0.0625,0.0,0.0,0.125,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
16020,0.140351,0.0,0.047619,0.0,0.0585542,0.130435,0.0,0.2,0.0,0.0,0.09375,0.0833333,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.075
366916,0.140351,0.0,0.047619,0.0,0.0585542,0.130435,0.0,0.2,0.0,0.0,0.09375,0.0833333,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.075
106665,0.105263,0.0,0.047619,0.1,0.066816,0.130435,0.0,0.0,0.25,0.166667,0.0625,0.0,0.125,0.0625,0.166667,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.075
92098,0.122807,0.0,0.047619,0.0,0.0530929,0.0434783,0.0,0.1,0.0,0.0,0.09375,0.0,0.0,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
240,0.105263,0.0,0.0,0.0,0.0647913,0.0434783,0.0,0.1,0.0,0.0,0.03125,0.0,0.0,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
7771,0.105263,0.0,0.0952381,0.0,0.0430521,0.0434783,0.0,0.1,0.0,0.0,0.0625,0.0,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
4059,0.140351,0.0,0.047619,0.0,0.0490934,0.0869565,0.0,0.2,0.0,0.0,0.0625,0.0833333,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.075
89686,0.140351,0.0,0.047619,0.0,0.0581922,0.0434783,0.0,0.1,0.0,0.166667,0.03125,0.0833333,0.0,0.03125,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.1
3086273,0.122807,0.0,0.0,0.0,0.0577723,0.0869565,0.0,0.2,0.0,0.0,0.0625,0.0,0.125,0.125,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
69270,0.0350877,0.0,0.0952381,0.0,0.0263734,0.0434783,0.333333,0.0,0.0,0.166667,0.15625,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
26532,0.157895,0.0833333,0.0,0.0,0.0768151,0.0869565,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.125,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
6043,0.122807,0.0,0.0,0.0,0.0917877,0.0434783,0.0,0.2,0.0,0.0,0.0,0.0833333,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
45320,0.210526,0.0,0.0,0.0,0.0443136,0.0434783,0.0,0.2,0.0,0.0,0.0625,0.166667,0.0,0.125,0.333333,0.0,0.0,0.136364,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.176471,0.0,0.075
135398739,0.157895,0.0,0.0,0.0,0.0754968,0.0869565,0.0,0.0,0.0,0.0833333,0.03125,0.0833333,0.125,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
40331,0.280702,0.0,0.0,0.0,0.0697407,0.130435,0.0,0.3,0.0,0.0,0.0625,0.0,0.0,0.28125,0.166667,0.166667,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
47168,0.192982,0.0,0.047619,0.0,0.0440191,0.0869565,0.0,0.2,0.0,0.166667,0.09375,0.0,0.0,0.125,0.0,0.0,0.142857,0.136364,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
3086271,0.122807,0.0,0.0,0.0,0.0720313,0.0434783,0.0,0.2,0.0,0.0,0.0625,0.0,0.125,0.125,0.333333,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
7358,0.0175439,0.0,0.0952381,0.0,0.0134982,0.0434783,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
12303,0.0175439,0.0,0.047619,0.0,0.0350953,0.0434783,0.166667,0.0,0.0,0.0,0.09375,0.0,0.125,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321710,0.140351,0.0,0.0,0.0,0.0695554,0.0434783,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
88926,0.0877193,0.0,0.047619,0.0,0.0840569,0.0434783,0.166667,0.0,0.0,0.0833333,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.075
114357,0.0877193,0.0,0.0,0.0,0.0702185,0.0434783,0.0,0.0,0.0,0.166667,0.0625,0.0833333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111,0.0588235,0.0,0.025
29895,0.140351,0.0833333,0.0,0.0,0.0862638,0.0434783,0.0,0.1,0.0,0.0833333,0.0625,0.0833333,0.0,0.09375,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
22070,0.0350877,0.166667,0.0,0.0,0.128165,0.0434783,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
9228,0.122807,0.0,0.0,0.0,0.082339,0.0,0.0,0.2,0.0,0.0,0.0,0.0833333,0.0,0.15625,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.05
370,0.105263,0.0,0.0,0.0,0.100187,0.217391,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.0625,0.0,0.0,0.0,0.136364,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1
23273698,0.0877193,0.0,0.047619,0.0,0.071247,0.130435,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075
115782,0.140351,0.0,0.047619,0.0,0.0509448,0.130435,0.0,0.2,0.0,0.0,0.09375,0.0833333,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.05
6179,0.122807,0.0,0.047619,0.0,0.0385312,0.0,0.0,0.1,0.0,0.0,0.03125,0.0,0.0,0.15625,0.333333,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
