CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,na_ex_C4,LeafAC_O2_C4_2,ms,C4_2_N3_2_2,FC_4_C4_0_O2_1_/_2_/_0_0,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,FC_2_C4_0_/_/_0,FC_1_C4_0_H1_1_/_1_/_0_0,C4_3_N3_2_2,LeafAC_O2_P5_2,rank,LeafAC_O2_S6_2,C4_3_N3_2_1,FC_15_S2_0_/_/_0,FC_27_O2_0_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_67_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_12_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,C4_3_O2_2_1,C4_2_C4_2_2,na_ex_S2,FC_110_C4_0_Cl1_1_C4_1_F1_2_F1_2_F1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,N3_2_N3_3_1,LeafAC_S2_C4_2,LeafAC_C4_O2_1,C4_4_N3_2_1,FC_39_C4_0_O2_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_2_1_1_1_1_1_/_0_0_0_0_0_0_0,C4_2_C4_4_1,FC_16_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_18_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,FC_46_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_11_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_31_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_29_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_4_O2_2_1,FC_89_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_4_C4_4_1,na_in_N3,FC_72_C4_0_O2_1_C4_1_H1_2_H1_2_H1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,LeafAC_C4_N3_1,FC_82_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_146_C4_0_O2_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_S2_2_1,FC_188_N3_0_C4_1_H1_2_O2_2_/_1_1_2_/_0_0_0_0,LeafAC_N3_C4_1,C4_2_N3_3_1,FC_70_C4_0_O2_1_H1_2_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0
7237,0.166667,0.0,0.0,0.222222,0.0,0.0609283,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
6568,0.0,0.0,0.0909091,0.444444,0.0,0.0275839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
785,0.166667,0.0,0.181818,0.0,0.0,0.129611,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3269,0.472222,0.0,0.272727,0.111111,0.0,0.0787637,0.0,0.0,0.0,0.0,0.166667,0.26087,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.25,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
9201,0.472222,0.0,0.0,0.0,0.0,0.115344,0.0,0.0,0.0,0.0,0.5,0.434783,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3610,0.277778,0.0,0.181818,0.222222,0.0,0.0669865,0.0,0.0,0.333333,0.0,0.0833333,0.130435,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
65036,0.0555556,0.0,0.0,0.444444,0.0,0.152962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.333333,0,0.0,0.0,0
23276065,0.25,0.0833333,0.0,0.555556,0.166667,0.188133,0.0,0.166667,0.0,0.0,0.25,0.130435,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.230769,0.166667,0.5,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
19429,0.5,0.0,0.0,0.222222,0.0,0.103578,0.0,0.0,0.0,0.0,0.5,0.434783,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
578771,0.583333,0.0,0.181818,0.666667,0.5,0.0893797,0.0,0.333333,0.333333,0.0,0.166667,0.217391,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.125,0.0769231,0.166667,0.0,0,0.0,0.0,0.0,0,1,0.5,0.333333,0.0,0.0,0.0,0.0,0,0.333333,0,0.142857,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
1175,0.138889,0.0,0.0,0.0,0.5,0.221834,0.0,0.5,0.0,0.0,0.166667,0.0,0.0,0,0.25,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.666667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
6028,0.166667,0.333333,0.0909091,0.0,0.0,0.477107,0.0,0.0,0.0,0.0,0.0,0.0434783,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
10943,0.166667,0.166667,0.0,0.0,0.0,0.28232,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3036,0.361111,0.416667,0.0,0.111111,0.0,0.29661,0.0,0.0,0.0,0.0,0.166667,0.347826,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
10957,0.0277778,0.0,0.0,0.444444,0.166667,0.0648056,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7520,0.166667,0.0,0.0,0.111111,0.0,0.125872,0.0,0.0,0.0,0.0,0.0,0.217391,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.5,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
15221251,0.305556,0.0,0.0,0.444444,0.166667,0.167553,0.25,0.166667,0.0,0.0,0.333333,0.173913,0.25,0,0.375,0.0,0.5,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.666667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
8058,0.0555556,0.0,0.0,0.444444,0.0,0.00548355,0.0,0.0,0.666667,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7151,0.166667,0.0,0.0,0.111111,0.166667,0.136649,0.25,0.0,0.0,0.0,0.0833333,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
2315,0.388889,0.0,0.0,0.111111,0.0,0.213749,0.0,0.0,0.0,0.0,0.25,0.347826,0.0,0,0.375,1.0,0.375,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
38019,0.333333,0.5,0.0,0.0,0.0,0.427082,0.0,0.0,0.0,0.0,0.166667,0.173913,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
39676,0.25,0.166667,0.0,0.333333,0.333333,0.224807,0.0,0.333333,0.0,0.0,0.0833333,0.130435,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.333333,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
30773,0.111111,0.0833333,0.0,0.555556,0.0,0.144704,0.0,0.0,0.0,0.0,0.166667,0.0,0.75,0,0.125,0.0,0.625,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.833333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
9170,0.5,0.0,0.0,0.0,0.0,0.120638,0.0,0.0,0.0,0.0,0.5,0.521739,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3049,0.388889,0.0,0.181818,0.444444,0.0,0.0997009,0.0,0.0,0.0,0.0,0.166667,0.347826,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
8343,0.444444,0.0,0.0,0.888889,0.333333,0.0616333,0.0,0.333333,0.666667,0.5,0.166667,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.153846,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7523,0.138889,0.0,0.0,0.222222,0.0,0.0750689,0.25,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.125,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
4420,0.0277778,0.166667,0.0,0.333333,0.0,0.519317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7095,0.333333,0.0,0.0,0.0,0.0,0.0997009,0.0,0.0,0.0,0.0,0.166667,0.434783,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.666667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
36647,0.333333,0.5,0.0,0.0,0.0,0.427082,0.0,0.0,0.0,0.0,0.166667,0.173913,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
2123,0.0833333,0.0,0.0,0.666667,0.0,0.0774948,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0,0.125,0.0,0.375,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.5,0,1.0,0.0,0,0.0,0,0.0,0.0,0
12235,0.0277778,0.0,0.0909091,0.666667,0.0,0.0240944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
23274061,0.277778,0.0,0.0,0.0,0.5,0.108124,0.0,0.5,0.0,0.0,0.0833333,0.0,0.0,0,0.25,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
716,0.111111,0.0,0.454545,0.222222,0.0,0.117149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.25,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.333333,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7948,0.166667,0.0,0.0909091,0.222222,0.0,0.0794983,0.0,0.0,0.0,0.0,0.0,0.130435,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7551,0.277778,0.166667,0.0,0.111111,0.166667,0.215274,0.0,0.166667,0.0,0.25,0.166667,0.173913,0.0,0,0.125,0.0,0.25,0.0,0.0,0,0.0,0.0769231,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
10871,0.166667,0.0833333,0.0,0.222222,0.166667,0.166553,0.0,0.0,0.0,0.0,0.0833333,0.173913,0.0,0,0.125,0.0,0.125,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
40500,0.333333,0.583333,0.0,0.0,0.0,0.481646,0.0,0.0,0.0,0.0,0.166667,0.130435,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
6403,0.0,0.0,0.0,0.666667,0.0,0.00548355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7515,0.166667,0.0,0.0,0.111111,0.0,0.0750689,0.0,0.0,0.0,0.0,0.0,0.217391,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.166667,0.0,0,0.0,0,0.0,0.0,0
11587,0.0277778,0.0,0.0,0.444444,0.0,0.037963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3641,0.527778,0.0,0.181818,0.444444,0.5,0.0865436,0.0,0.333333,0.0,0.25,0.0833333,0.173913,0.0,0,0.5,0.0,0.0,0.0,0.333333,0,0.125,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.75,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0714286,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
10800,0.166667,0.0,0.0909091,0.111111,0.0,0.200897,0.0,0.0,0.0,0.0,0.0,0.0869565,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3958,0.416667,0.166667,0.0909091,0.0,0.166667,0.216544,0.0,0.166667,0.0,0.0,0.333333,0.304348,0.25,0,0.375,0.0,0.375,0.0,0.0,0,0.125,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7933,0.166667,0.0833333,0.0909091,0.0,0.0,0.200092,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7928,0.166667,0.0833333,0.0,0.0,0.0,0.411723,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
2720,0.194444,0.0833333,0.0,0.0,0.0,0.303611,0.25,0.0,0.0,0.0,0.166667,0.130435,0.0,0,0.25,1.0,0.125,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
95705,0.111111,0.0,0.0,0.333333,0.5,0.125079,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.125,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
31236,0.194444,0.0,0.0909091,0.111111,0.0,0.0962114,0.0,0.0,0.0,0.25,0.0833333,0.217391,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7580,0.361111,0.0,0.0,0.0,0.0,0.0899302,0.0,0.0,0.0,0.0,0.166667,0.434783,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.666667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
11527,0.111111,0.0,0.0909091,0.444444,0.0,0.0234482,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
62210,0.361111,0.0833333,0.0,0.333333,0.0,0.223056,0.0,0.0,0.0,0.0,0.166667,0.217391,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.25,0
4937,0.0833333,0.0833333,0.0,0.666667,0.0,0.113659,0.0,0.0,0.0,0.0,0.166667,0.0,0.75,0,0.125,0.0,0.625,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.833333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7745,0.0555556,0.0,0.0909091,0.444444,0.0,0.0249252,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
12240,0.0555556,0.0,0.0909091,0.555556,0.0,0.0240944,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7500,0.166667,0.0,0.0,0.222222,0.0,0.0609283,0.0,0.0,0.0,0.0,0.0,0.217391,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
88800,0.166667,0.0,0.0,0.555556,0.5,0.0997009,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.125,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3589,0.277778,0.583333,0.0,0.0,0.0,0.446751,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
14362,0.166667,0.0,0.0,0.555556,0.5,0.18574,0.0,0.5,0.0,0.0,0.0833333,0.0,0.0,0,0.125,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
47326,0.472222,0.0,0.0,0.555556,0.166667,0.103974,0.0,0.166667,0.0,0.0,0.25,0.434783,0.0,0,0.375,0.0,0.0,0.0,0.0,0,0.0,0.307692,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0714286,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
38532,0.305556,0.0,0.0,0.888889,0.166667,0.0486042,0.0,0.166667,0.0,0.0,0.0,0.130435,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.166667,0.0,0,0.0,0.0,0.25,0,0,0.25,0.333333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7749,0.0277778,0.0,0.0,0.444444,0.166667,0.0648056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
4929,0.0833333,0.0,0.0,0.777778,0.0,0.0957129,0.0,0.0,0.0,0.0,0.166667,0.0,0.75,0,0.125,0.0,0.625,0.0,0.0,0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.833333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
19587,0.222222,0.0833333,0.0,0.444444,0.166667,0.139891,0.0,0.166667,0.0,0.0,0.0833333,0.173913,0.0,0,0.125,0.0,0.25,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.166667,0.0,0,0.0,0,0.0,0.0,0
11386,0.277778,0.0,0.0,0.222222,0.0,0.0822532,0.0,0.0,0.0,0.0,0.166667,0.26087,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
