CID,na_in_C4,LeafAC_O2_C4_1,na_ex_Cl1,LeafAC_C4_C4_1,LeafAC_O2_C4_2,dg_in_1,C4_2_N3_3_1,na_ex_Br1,C4_3_C4_3_2,C4_2_N3_2_1,na_ex_S2,C4_2_C4_2_1,na_ex_F1,FC_3_C4_0_/_/_0,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,LeafAC_O2_N3_2,ms,FC_25_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,C4_2_O2_2_1,N3_3_N3_3_1,LeafAC_C4_C4_2,dg_in_4,FC_61_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,LeafAC_C4_S2_1,C4_4_C4_4_1,na_ex_O2,FC_37_C4_0_O2_1_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_66_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_/_0_0_0_0_0_0_0_0,LeafAC_C4_C4_3,FC_94_C4_0_O2_1_C4_1_H1_2_H1_2_H1_2_/_2_1_1_1_1_/_0_0_0_0_0_0
6998,0.166667,0.0909091,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0754099,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
338,0.166667,0.181818,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0847012,0.5,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
289,0.166667,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0701906,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
444865,0.472222,0.0909091,0.0,0.1,0.25,0.0,0.0,0.0,0.333333,0.0,0.0,0.0952381,0.0,0.333333,0.0,0.0,0.0539928,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
223368,0.472222,0.0909091,0.0,0.1,0.25,0.0,0.0,0.0,0.166667,0.0,0.0,0.142857,0.0,0.25,0.0,0.0,0.0483235,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
5870,0.472222,0.0909091,0.0,0.1,0.25,0.0,0.0,0.0,0.166667,0.0,0.0,0.142857,0.0,0.166667,0.0,0.0,0.0431942,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
14305,0.277778,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.142857,0.0,0.166667,0.0,0.0,0.0433116,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
8663,0.277778,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0649334,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
7249,0.166667,0.0909091,0.0,0.2,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0430521,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
7948,0.166667,0.0909091,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0430521,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
342,0.166667,0.0909091,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0492684,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
5054,0.166667,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0701906,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
7103,0.333333,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.166667,0.0,0.0,0.0613874,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
6623,0.361111,0.181818,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0522748,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
7393,0.166667,0.0909091,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0350953,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
2879,0.166667,0.0909091,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0492684,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
667476,0.388889,0.181818,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0539928,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
667476,0.388889,0.181818,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0539928,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
667476,0.388889,0.181818,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0539928,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
667476,0.388889,0.181818,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0539928,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
192197,0.388889,0.181818,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0431942,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
126,0.166667,0.0909091,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0754099,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
135,0.166667,0.181818,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0847012,0.5,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
448537,0.388889,0.181818,0.0,0.2,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0483235,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
448537,0.388889,0.181818,0.0,0.2,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0483235,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
448537,0.388889,0.181818,0.0,0.2,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0483235,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
448537,0.388889,0.181818,0.0,0.2,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0483235,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
785,0.166667,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0701906,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
996,0.166667,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0583537,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
64685,0.194444,0.0909091,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0220626,0.0,0.0,0,0.0,0.0,0,0,0.0714286,0.0909091,0,0,0,0
6013,0.472222,0.0909091,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0833333,0.0,0.0,0.0327813,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
10635,0.472222,0.0909091,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.0,0.0291667,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
221493,0.555556,0.363636,0.0,0.3,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.033452,0.0,0.0,0,0.0,0.0,0,0,0.0,0.454545,0,0,0,0
222528,0.555556,0.272727,0.0,0.3,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.0,0.0306488,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
92805,0.555556,0.363636,0.0,0.3,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.0,0.033452,0.0,0.0,0,0.0,0.0,0,0,0.0,0.454545,0,0,0,0
92805,0.555556,0.363636,0.0,0.3,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.0,0.033452,0.0,0.0,0,0.0,0.0,0,0,0.0,0.454545,0,0,0,0
92805,0.555556,0.363636,0.0,0.3,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.0,0.033452,0.0,0.0,0,0.0,0.0,0,0,0.0,0.454545,0,0,0,0
92805,0.555556,0.363636,0.0,0.3,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.0,0.033452,0.0,0.0,0,0.0,0.0,0,0,0.0,0.454545,0,0,0,0
68570,0.472222,0.181818,0.0,0.1,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.142857,0.0,0.166667,0.0,0.0,0.0385312,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
5756,0.472222,0.272727,0.0,0.1,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0426543,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
5283820,0.555556,0.272727,0.0,0.3,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.0,0.0306488,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
5283820,0.555556,0.272727,0.0,0.3,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.0,0.0306488,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
5283820,0.555556,0.272727,0.0,0.3,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.0,0.0306488,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
5283820,0.555556,0.272727,0.0,0.3,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.0,0.0306488,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
5753,0.5,0.181818,0.0,0.2,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0833333,0.0,0.0,0.0405927,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
5879,0.472222,0.0909091,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.0,0.0291667,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
5881,0.472222,0.0909091,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0833333,0.0,0.0,0.0327813,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
8955,0.472222,0.0909091,0.0,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0833333,0.0,0.0,0.030285,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
7966,0.166667,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.0,0.0211708,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
10399,0.194444,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238095,0.0,0.0,0.0,0.0,0.0196337,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
12766,0.222222,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.0184655,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
11524,0.166667,0.0909091,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0196337,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
1254,0.166667,0.0909091,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0168074,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
5280360,0.472222,0.272727,0.0,0.1,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.333333,0.0,0.0384106,0.0,0.0,0,0.0,0.0,0,0,0.0,0.454545,0,0,0,0
441437,0.166667,0.454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0564577,0.0,0.0,0,0.0,0.0,0,0,0.0,0.454545,0,0,0,0
892,0.166667,0.545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634415,0.0,0.0,0,0.0,0.0,0,0,0.0,0.545455,0,0,0,0
6463,0.361111,0.181818,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.166667,0.0,0.0,0.0702837,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
23718,0.0277778,0.0909091,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126983,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
11676,0.0,0.0909091,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130483,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
12242,0.0833333,0.0909091,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.333333,0.0,0.0126983,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
11710,0.0833333,0.0909091,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.333333,0.0,0.0126983,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
12240,0.0555556,0.0909091,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.333333,0.0,0.0130483,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
11708,0.0555556,0.0909091,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0130483,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
11543,0.0277778,0.0909091,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
6549,0.111111,0.0909091,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0220626,0.0,0.0,0,0.5,0.0,0,0,0.0,0.0909091,0,0,0,0
11702,0.0277778,0.0909091,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130483,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
6493,0.0277778,0.0909091,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
6405,0.0,0.0909091,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140981,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
12235,0.0277778,0.0909091,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130483,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
311,0.0833333,0.363636,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944873,0.0,0.0,0,0.0,0.0,0,0,0.0,0.636364,0,0,0,0
21019,0.0277778,0.0909091,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130483,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
11685,0.0277778,0.0909091,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130483,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
11670,0.0,0.0909091,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
5146,0.166667,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0595508,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
11505,0.166667,0.0909091,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0430521,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
244,0.166667,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0492684,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
16911,0.0555556,0.0909091,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0130483,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
14454,0.0277778,0.0909091,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
6404,0.0,0.0909091,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140981,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
6054,0.194444,0.0909091,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0833333,0.0,0.0,0.0430521,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
12233,0.0277778,0.0909091,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
31234,0.222222,0.0909091,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0833333,0.0,0.0,0.0385312,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
18393,0.0555556,0.0909091,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0130483,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
8221,0.416667,0.0909091,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0.333333,0.0,0.0112248,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
2682,0.361111,0.0909091,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.571429,0.0,0.0,0.333333,0.0,0.0113808,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
12397,0.333333,0.0909091,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.52381,0.0,0.0,0.333333,0.0,0.0114735,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
8209,0.305556,0.0909091,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.47619,0.0,0.0,0.333333,0.0,0.0115784,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
8193,0.25,0.0909091,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.380952,0.0,0.0,0.333333,0.0,0.0118369,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
8174,0.194444,0.0909091,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.333333,0.0,0.0121893,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
8914,0.166667,0.0909091,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.238095,0.0,0.0,0.333333,0.0,0.0124183,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
957,0.138889,0.0909091,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.333333,0.0,0.0126983,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
8129,0.111111,0.0909091,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.333333,0.0,0.0130483,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
8103,0.0833333,0.0909091,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.333333,0.0,0.0134982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
6276,0.0555556,0.0909091,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.333333,0.0,0.0140981,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
263,0.0277778,0.0909091,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014938,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
13181,0.0555556,0.0909091,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0232844,0.0,0.0,0,0.5,0.0,0,0,0.0,0.0909091,0,0,0,0
12296,0.0555556,0.0909091,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0134982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
11261,0.0277778,0.0909091,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
11261,0.0277778,0.0909091,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
11261,0.0277778,0.0909091,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
11261,0.0277778,0.0909091,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
31260,0.0277778,0.0909091,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140981,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
10726,0.194444,0.181818,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0833333,0.0,0.0,0.0643005,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
7720,0.0833333,0.0909091,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.333333,0.0,0.0126983,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
7745,0.0555556,0.0909091,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0134982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
7358,0.0277778,0.0909091,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
8723,0.0277778,0.0909091,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140981,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
22749,0.0555556,0.0909091,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0130483,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
6560,0.0,0.0909091,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014938,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
29656,0.0277778,0.0909091,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134982,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
637566,0.138889,0.0909091,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0220626,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
6166,0.5,0.0909091,0.0,0.2,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.0833333,0.0,0.0,0.037195,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
7037,0.361111,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.166667,0.0,0.0,0.0554464,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
