CID,na_in_C4,na_ex_Cl1,LeafAC_C4_C4_1,LeafAC_O2_C4_1,C4_3_C4_4_1,ms,dg_in_2,na_ex_S2,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,C4_2_N3_3_1,LeafAC_C4_C4_2,LeafAC_O2_C4_2,LeafAC_O2_N3_1,C4_2_C4_2_1,FC_2_C4_0_/_/_0,n_in,na_ex_C4,LeafAC_O2_P5_2,N3_2_N3_2_2,LeafAC_O2_S6_1,na_in_S2,LeafAC_F1_C4_1,na_ex_N3,FC_1_C4_0_H1_1_/_1_/_0_0,FC_16_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,C4_2_N3_2_1,dg_in_4,FC_72_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_54_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,dg_2,FC_3_C4_0_H1_1_H1_1_/_1_1_/_0_0_0,FC_62_C4_0_C4_1_N3_2_/_1_3_/_0_0_0,FC_55_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,N3_3_N3_3_1,FC_70_C4_0_H1_1_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_56_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_20_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_86_C4_0_H1_1_C4_1_H1_2_H1_2_/_1_2_1_1_/_0_0_0_0_0,FC_97_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_66_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_37_O2_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,N3_2_S6_4_1,FC_246_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_/_0_1_0_0_0_0_0_0_0_0,na_ex_Br1,FC_36_P5_0_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_S2_1_/_1_1_1_1_1_1_1_1_1_1_2_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_44_C4_0_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_2_1_1_/_0_0_0_0_0_0,FC_101_C4_0_H1_1_H1_1_C4_1_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_132_C4_0_H1_1_N3_1_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_22_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_75_C4_0_H1_1_H1_1_C4_1_H1_2_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_8_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,LeafAC_C4_O2_1,O2_2_O2_2_1,C4_3_C4_3_1,FC_23_C4_0_Br1_1_/_1_/_0_0,rank,FC_140_O2_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0,FC_159_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_15_S2_0_/_/_0,FC_95_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_3_N3_2_1,C4_2_C4_3_2,FC_108_C4_0_H1_1_O2_1_H1_2_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_17_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,FC_38_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_89_C4_0_H1_1_H1_1_C4_1_H1_2_O2_2_/_1_1_1_1_2_/_0_0_0_0_0_0,FC_6_N3_0_/_/_0,FC_121_N3_0_H1_1_C4_1_S2_2_N3_2_H1_3_H1_3_/_1_1_2_1_1_1_/_0_0_0_0_0_0_0,FC_242_C4_0_O2_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0
2734819,0.222222,0.2,0.0,0.0,0.0,0.304275,0.26087,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.2,0.111111,0,0,0,0.0,0.0,0.333333,0.2,0.0,0.0,0.0,0,0.0,0.125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.0,0,0
4931,0.259259,0.1,0.333333,0.0,0.0,0.118893,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.142857,0.1,0.266667,0.444444,0,0,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.0,0,0
16004,0.185185,0.4,0.0,0.0,0.0,0.430209,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.2,0.111111,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.166667,0.125,0,0.0,0.0,0,0.25,0,0
16073,0.296296,0.1,0.166667,0.0,0.0,0.167258,0.347826,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0714286,0.1,0.333333,0.333333,0,0,0,0.0,0.0,0.0,0.266667,0.0,0.0,0.0,0,0.0,0.25,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.333333,0.25,0,0.0,0.0,0,0.0,0,0
16115,0.481481,0.1,0.0,0.0,0.0,0.144965,0.478261,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.142857,0.3,0.5,0.222222,0,0,0,0.0,0.0,0.333333,0.533333,0.0,0.0,0.0,0,0.0,0.416667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.285714,0,0,0.0,0,0.333333,0.5,0,0.0,0.0,0,0.0,0,0
16116,0.481481,0.0,0.166667,0.0,0.0,0.0742367,0.565217,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.357143,0.1,0.5,0.111111,0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.458333,0.307692,0.0,0.0,0,0,0.0,0.333333,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.285714,0,0,0.0,0,0.666667,0.125,0,0.0,0.0,0,0.0,0,0
16183,0.222222,0.2,0.0,0.0,0.0,0.269379,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0714286,0.0,0.2,0.111111,0,0,0,0.0,0.0,0.333333,0.2,0.0,0.0,0.0,0,0.0,0.125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.0,0,0
3366,0.148148,0.0,0.0,0.0,0.0,0.201703,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0,0,0,0.0,0.125,0.333333,0.0666667,0.0,0.0,0.0,0,0.0,0.125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.5,0.0,0,0.0,0.0,0,0.25,0,0
16238,0.37037,0.0,0.333333,0.0,0.0,0.0751449,0.347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.2,0.333333,0.333333,0,0,0,0.0,0.0,0.0,0.466667,0.0,0.0,0.0,0,0.0,0.291667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.285714,0,0,0.0,0,0.0,0.375,0,0.0,0.0,0,0.0,0,0
16247,0.259259,0.0,0.166667,0.0,0.0,0.08957,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1,0.266667,0.444444,0,0,0,0.0,0.0,0.666667,0.2,0.0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.0,0,0
16248,0.259259,0.0,0.333333,0.0,0.0,0.117149,0.26087,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1,0.266667,0.444444,0,0,0,0.0,0.0,0.333333,0.133333,0.0,0.0,0.0,0,0.0,0.125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.25,0,0.0,0.0,0,0.0,0,0
16295,0.259259,0.0,0.5,0.0,0.125,0.0467117,0.217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.1,0.233333,0.444444,0,0,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.0,0,0
16300,0.259259,0.0,0.333333,0.0,0.0,0.0707876,0.304348,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.285714,0.0,0.3,0.444444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.291667,0.384615,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
16301,0.296296,0.0,0.333333,0.0,0.0,0.0666422,0.347826,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.357143,0.0,0.333333,0.444444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.461538,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
16307,0.444444,0.2,0.0,0.0,0.0,0.208828,0.434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.2,0.4,0.0,0,0,0,0.0,0.0,0.0,0.533333,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.285714,0,0,0.0,0,0.0,0.5,0,0.0,0.0,0,0.0,0,0
16308,0.444444,0.2,0.0,0.0,0.0,0.208828,0.434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.2,0.4,0.0,0,0,0,0.0,0.0,0.0,0.533333,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.285714,0,0,0.0,0,0.0,0.5,0,0.0,0.0,0,0.0,0,0
16311,0.37037,0.2,0.0,0.0,0.0,0.236956,0.347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.2,0.333333,0.0,0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.25,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.222222,0.0,0.285714,0,0,0.0,0,0.0,0.25,0,0.0,0.0,0,0.0,0,0
16312,0.37037,0.2,0.0,0.0,0.0,0.236956,0.347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.2,0.333333,0.0,0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.25,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.222222,0.0,0.285714,0,0,0.0,0,0.0,0.5,0,0.0,0.0,0,0.0,0,0
16318,0.444444,1.0,0.0,0.0,0.0,0.645337,0.434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.777778,0.0,0.285714,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
249266,0.444444,0.1,0.0,0.0,0.0,0.154264,0.434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.2,0.4,0.0,0,0,0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0,0.0,0.375,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.222222,0.0,0.285714,0,0,0.0,0,0.0,0.375,0,0.0,0.0,0,0.0,0,0
16322,0.444444,0.1,0.0,0.0,0.0,0.154264,0.434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.2,0.4,0.0,0,0,0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0,0.0,0.375,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.285714,0,0,0.0,0,0.0,0.375,0,0.0,0.0,0,0.0,0,0
16323,0.444444,0.1,0.0,0.0,0.0,0.154264,0.434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.2,0.4,0.0,0,0,0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0,0.0,0.375,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.285714,0,0,0.0,0,0.0,0.375,0,0.0,0.0,0,0.0,0,0
16421,0.444444,0.0,0.166667,0.0,0.0,0.177368,0.478261,0.5,0.0,0.0,0.0,0.0,0.0,0.333333,0.214286,0.2,0.5,0.222222,0,0,0,0.0,0.0,0.333333,0.6,0.0,0.0,0.0,0,0.0,0.458333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.285714,0,0,0.0,0,0.0,0.375,0,0.0,0.0,0,0.0,0,0
16422,0.222222,0.2,0.0,0.0,0.0,0.387006,0.26087,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.266667,0.222222,0,0,0,0.0,0.0,0.0,0.133333,0.0,0.0,0.0,0,0.0,0.125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.25,0.5,0.0,0,0,0.0,0.0,0.0,0.5,0,0.111111,0.25,0.142857,0,0,0.0,0,0.0,0.25,0,0.0,0.0,0,0.0,0,0
16478,0.37037,0.0,0.5,0.0,0.0,0.0751449,0.347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.2,0.333333,0.333333,0,0,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.0,0,0.333333,0.0,0.285714,0,0,0.0,0,0.0,0.375,0,0.0,0.0,0,0.0,0,0
16481,0.222222,0.0,0.0,0.0,0.0,0.388584,0.217391,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.1,0.233333,0.111111,0,0,0,0.0,0.0,0.0,0.266667,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.25,0.142857,0,0,0.0,0,0.166667,0.25,0,0.0,0.0,0,0.0,0,0
16495,0.444444,0.8,0.0,0.0,0.0,0.53621,0.434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0,0,0,0.0,0.0,0.0,0.133333,0.0,0.0,0.0,0,0.0,0.0833333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.555556,0.0,0.285714,0,0,0.0,0,0.0,0.25,0,0.0,0.0,0,0.0,0,0
578771,0.777778,0.0,0.666667,0.25,0.75,0.0893797,0.565217,0.0,0.333333,0.0,0.0,0.0,0.75,0.0,0.142857,0.2,0.733333,0.666667,0,0,0,0.0,0.125,0.0,0.333333,0.0,0.0,0.5,0,0.0,0.416667,0.384615,0.0,0.0,0,0,0.0,0.333333,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0,0.111111,0.0,0.571429,0,0,0.0,0,0.0,0.125,0,0.166667,0.0,0,0.0,0,0
16562,0.259259,0.0,0.0,0.0,0.0,0.155275,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0714286,0.1,0.266667,0.333333,0,0,0,0.0,0.375,0.333333,0.266667,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.333333,0.25,0,0.0,0.0,0,0.0,0,0
16607,0.444444,0.0,0.166667,0.0,0.0,0.0396034,0.434783,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.4,0.222222,0,0,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.0,0.458333,0.384615,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125,0,0.0,0.0,0,0.0,0,0
16619,0.37037,0.2,0.0,0.0,0.0,0.236956,0.347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.333333,0.0,0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.25,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.285714,0,0,0.0,0,0.0,0.25,0,0.0,0.0,0,0.0,0,0
16653,0.259259,0.0,0.166667,0.0,0.0,0.0804483,0.304348,0.0,0.0,0.0,0.285714,0.0,0.25,0.0,0.357143,0.0,0.3,0.222222,0,0,0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.291667,0.461538,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.25,0,0
75192,0.222222,0.0,0.333333,0.0,0.25,0.0940726,0.217391,0.0,0.666667,0.0,0.0,0.0,0.75,0.0,0.0,0.1,0.266667,0.444444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0.166667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.666667,0.0,0,0.0,0.0,0,0.0,0,0
16692,0.37037,0.8,0.0,0.0,0.0,0.637089,0.347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.333333,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.666667,0.0,0.285714,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
8367,0.37037,0.0,0.166667,0.0,0.0,0.074111,0.304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.3,0.366667,0.222222,0,0,0,0.0,0.0,0.333333,0.333333,0.0,0.166667,0.0,0,0.0,0.291667,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.222222,0.0,0.285714,0,0,0.0,0,0.166667,0.375,0,0.0,0.0,0,0.0,0,0
16715,0.222222,0.0,0.166667,0.0,0.0,0.0350799,0.173913,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.357143,0.0,0.2,0.333333,0,0,0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.25,0.307692,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0
16720,0.37037,0.0,0.0,0.0,0.0,0.106045,0.347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.2,0.333333,0.0,0,0,0,0.0,0.0,0.666667,0.4,0.0,0.0,0.0,0,0.0,0.25,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.222222,0.0,0.285714,0,0,0.0,0,0.0,0.25,0,0.0,0.0,0,0.0,0,0
16774,0.0740741,0.0,0.666667,0.0,0.0,0.131591,0.130435,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.233333,0.777778,0,0,0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.208333,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.333333,0,0.166667,0.0,0,0.0,0.0,0,0.0,0,0
16816,0.444444,0.0,0.166667,0.0,0.0,0.140828,0.478261,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.142857,0.2,0.433333,0.111111,0,0,0,0.0,0.0,0.333333,0.533333,0.0,0.0,0.0,0,0.0,0.375,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.285714,0,0,0.0,0,0.0,0.5,0,0.0,0.0,0,0.0,0,0
16826,0.333333,0.1,0.5,0.0,0.0,0.101138,0.347826,0.0,0.333333,0.0,0.0,0.0,0.25,0.0,0.0,0.1,0.333333,0.444444,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.333333,0.125,0,0.0,0.0,0,0.0,0,0
4793,0.296296,0.1,0.333333,0.0,0.0,0.211463,0.347826,0.5,0.0,0.0,0.142857,0.0,0.25,0.0,0.0,0.2,0.466667,0.444444,0,0,0,0.333333,0.0,0.0,0.2,0.0,0.0,0.0,0,0.0,0.333333,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.285714,0,0,0.333333,0,0.0,0.125,0,0.0,0.0,0,0.25,0,0
4936,0.481481,0.0,0.5,0.0,0.0,0.0997009,0.565217,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.285714,0.1,0.566667,0.666667,0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.5,0.307692,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.285714,0,0,0.0,0,0.0,0.25,0,0.0,0.0,0,0.0,0,0
