CID,na_in_C4,na_ex_Cl1,LeafAC_C4_C4_1,LeafAC_O2_C4_1,C4_3_C4_4_1,ms,dg_in_2,na_ex_S2,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,C4_2_N3_3_1,LeafAC_C4_C4_2,LeafAC_O2_C4_2,LeafAC_O2_N3_1,C4_2_C4_2_1,FC_2_C4_0_/_/_0,n_in,na_ex_C4,LeafAC_O2_P5_2,N3_2_N3_2_2,LeafAC_O2_S6_1,na_in_S2,LeafAC_F1_C4_1,na_ex_N3,FC_1_C4_0_H1_1_/_1_/_0_0,FC_16_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,C4_2_N3_2_1,dg_in_4,FC_72_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_54_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,dg_2,FC_3_C4_0_H1_1_H1_1_/_1_1_/_0_0_0,FC_62_C4_0_C4_1_N3_2_/_1_3_/_0_0_0,FC_55_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,N3_3_N3_3_1,FC_70_C4_0_H1_1_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_56_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_20_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_86_C4_0_H1_1_C4_1_H1_2_H1_2_/_1_2_1_1_/_0_0_0_0_0,FC_97_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_66_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_37_O2_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,N3_2_S6_4_1,FC_246_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_/_0_1_0_0_0_0_0_0_0_0,na_ex_Br1,FC_36_P5_0_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_S2_1_/_1_1_1_1_1_1_1_1_1_1_2_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_44_C4_0_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_2_1_1_/_0_0_0_0_0_0,FC_101_C4_0_H1_1_H1_1_C4_1_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_132_C4_0_H1_1_N3_1_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_22_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_75_C4_0_H1_1_H1_1_C4_1_H1_2_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_8_C4_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,LeafAC_C4_O2_1,O2_2_O2_2_1,C4_3_C4_3_1,FC_23_C4_0_Br1_1_/_1_/_0_0,rank,FC_140_O2_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0,FC_159_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_15_S2_0_/_/_0,FC_95_N3_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_3_N3_2_1,C4_2_C4_3_2
8367,0.37037,0.0,0.166667,0.0,0.0,0.074111,0.304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.3,0.366667,0.222222,0,0,0,0.0,0.0,0.333333,0.333333,0.0,0.166667,0.0,0,0.0,0.291667,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.222222,0.0,0.285714,0,0,0.0,0,0.166667,0.375
16715,0.222222,0.0,0.166667,0.0,0.0,0.0350799,0.173913,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.357143,0.0,0.2,0.333333,0,0,0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.25,0.307692,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0
16720,0.37037,0.0,0.0,0.0,0.0,0.106045,0.347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.2,0.333333,0.0,0,0,0,0.0,0.0,0.666667,0.4,0.0,0.0,0.0,0,0.0,0.25,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.222222,0.0,0.285714,0,0,0.0,0,0.0,0.25
16774,0.0740741,0.0,0.666667,0.0,0.0,0.131591,0.130435,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.233333,0.777778,0,0,0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.208333,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.333333,0,0.166667,0.0
16816,0.444444,0.0,0.166667,0.0,0.0,0.140828,0.478261,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.142857,0.2,0.433333,0.111111,0,0,0,0.0,0.0,0.333333,0.533333,0.0,0.0,0.0,0,0.0,0.375,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.285714,0,0,0.0,0,0.0,0.5
16826,0.333333,0.1,0.5,0.0,0.0,0.101138,0.347826,0.0,0.333333,0.0,0.0,0.0,0.25,0.0,0.0,0.1,0.333333,0.444444,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.333333,0.125
4793,0.296296,0.1,0.333333,0.0,0.0,0.211463,0.347826,0.5,0.0,0.0,0.142857,0.0,0.25,0.0,0.0,0.2,0.466667,0.444444,0,0,0,0.333333,0.0,0.0,0.2,0.0,0.0,0.0,0,0.0,0.333333,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.285714,0,0,0.333333,0,0.0,0.125
4936,0.481481,0.0,0.5,0.0,0.0,0.0997009,0.565217,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.285714,0.1,0.566667,0.666667,0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.5,0.307692,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.285714,0,0,0.0,0,0.0,0.25
40816,0.592593,0.0,0.166667,0.125,0.375,0.107754,0.478261,0.0,0.333333,0.125,0.0,0.0,0.25,0.0,0.357143,0.4,0.566667,0.222222,0,0,0,0.0,0.0,0.0,0.533333,0.0,0.0,0.0,0,0.0,0.458333,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.333333,0.0,0.428571,0,0,0.0,0,0.0,0.5
3243,0.62963,0.0,0.333333,0.125,0.5,0.0648056,0.434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.0,0.6,0.222222,0,0,0,0.333333,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.375,0.615385,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0,0.333333,0.0,0.714286,0,0,0.333333,0,0.0,0.0
16910,0.222222,0.0,0.0,0.0,0.0,0.291625,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0,0,0.0,0.5,0.0,0.133333,0.0,0.0,0.0,0,0.0,0.0833333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.25
16911,0.0740741,0.0,0.5,0.125,0.0,0.0240944,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666667,0.555556,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0416667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0
16930,0.666667,0.0,0.166667,0.0,0.0,0.111333,0.521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.6,0.6,0.111111,0,0,0,0.0,0.0,0.0,0.733333,0.0,0.0,0.0,0,0.0,0.458333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.333333,0.0,0.571429,0,0,0.0,0,0.0,0.625
337121,0.111111,0.0,0.0,0.0,0.0,0.0694583,0.0434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.1,0.444444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.125,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0
16969,0.185185,0.0,0.0,0.0,0.0,0.0548355,0.130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.166667,0.444444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.208333,0.230769,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0
17016,0.222222,0.0,0.5,0.125,0.0,0.0711502,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.333333,0,0,0,0.0,0.0,0.0,0.133333,0.0,0.0,0.0,0,0.0,0.0833333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.5,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.0
17040,0.259259,0.0,0.333333,0.0,0.0,0.0956745,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1,0.266667,0.333333,0,0,0,0.0,0.0,0.333333,0.2,0.0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125
17049,0.185185,0.0,0.166667,0.0,0.0,0.0526681,0.217391,0.0,0.333333,0.375,0.0,0.0,0.0,0.0,0.0714286,0.0,0.233333,0.222222,0,0,0,0.0,0.0,0.0,0.0666667,0.0,0.0,0.0,0,0.0,0.25,0.230769,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.0
17072,0.185185,0.0,0.333333,0.125,0.0,0.0229312,0.130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.166667,0.444444,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.208333,0.230769,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0
17097,0.444444,0.4,0.0,0.0,0.0,0.317955,0.434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0,0,0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.25,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.285714,0,0,0.0,0,0.0,0.25
17168,0.222222,0.1,0.0,0.0,0.0,0.254448,0.26087,0.5,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.1,0.266667,0.222222,0,0,0,0.0,0.0,0.333333,0.2,0.0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125
17169,0.481481,0.1,0.0,0.25,0.25,0.19198,0.391304,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.142857,0.4,0.433333,0.111111,0,0,0,0.0,0.0,0.0,0.466667,0.0,0.0,0.0,0,0.0,0.291667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.222222,0.0,0.428571,0,0,0.0,0,0.0,0.375
305544,0.222222,0.0,0.833333,0.0,0.0,0.134596,0.217391,0.0,0.0,0.0,0.0,0.0,0.25,0.666667,0.0,0.1,0.233333,0.777778,0,0,0,0.0,0.0,0.666667,0.0666667,0.0,0.0,0.0,0,0.0,0.0833333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.222222,0.0,0.142857,0,0,0.0,0,0.0,0.125
17241,0.0740741,0.0,0.5,0.0,0.0,0.160419,0.130435,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.233333,0.666667,0,0,0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.208333,0.153846,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.333333,0,0.0,0.0
17242,0.0740741,0.0,0.5,0.0,0.0,0.152968,0.130435,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.0,0.233333,0.666667,0,0,0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.208333,0.153846,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.333333,0,0.0,0.0
17256,0.666667,0.0,0.166667,0.0,0.0,0.111333,0.521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.6,0.6,0.111111,0,0,0,0.0,0.0,0.0,0.733333,0.0,0.0,0.0,0,0.0,0.458333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.444444,0.0,0.571429,0,0,0.0,0,0.0,0.625
17286,0.222222,0.1,0.0,0.125,0.0,0.268841,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.333333,0.0,0.0,0.2,0.111111,0,0,0,0.0,0.0,0.333333,0.2,0.25,0.0,0.0,0,0.0,0.125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125
17312,0.37037,0.0,0.333333,0.0,0.0,0.0929711,0.434783,0.0,0.666667,0.25,0.0,0.0,0.0,0.0,0.285714,0.1,0.466667,0.444444,1,0,0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.0,0.5,0.153846,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125
17321,0.518519,0.0,0.166667,0.0,0.0,0.103578,0.434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.4,0.466667,0.111111,0,0,0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0,0.0,0.375,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.222222,0.0,0.428571,0,0,0.0,0,0.0,0.375
17347,0.666667,0.0,0.166667,0.0,0.0,0.111333,0.521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.6,0.6,0.111111,0,0,0,0.0,0.0,0.0,0.733333,0.0,0.0,0.0,0,0.0,0.458333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.555556,0.0,0.571429,0,0,0.0,0,0.0,0.625
17412,0.222222,0.0,0.166667,0.125,0.0,0.152044,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.2,0.111111,0,0,0,0.0,0.0,0.333333,0.2,0.0,0.0,0.0,0,0.0,0.125,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.125
17426,0.037037,0.0,0.5,0.0,0.0,0.147992,0.0869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.666667,1,0,0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.166667,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.333333,0,0.0,0.0
17435,0.296296,0.0,0.166667,0.0,0.0,0.165517,0.304348,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.142857,0.1,0.366667,0.444444,0,0,0,0.333333,0.0,0.0,0.4,0.0,0.0,0.0,0,0.0,0.291667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0.5,0,0.222222,0.0,0.142857,0,0,0.333333,0,0.0,0.125
17499,0.222222,0.0,0.333333,0.0,0.0,0.124826,0.173913,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0714286,0.2,0.266667,0.444444,0,0,0,0.0,0.0,0.0,0.266667,0.0,0.0,0.0,0,0.0,0.25,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.166667,0.25
17516,0.259259,0.0,0.5,0.0,0.0,0.0811628,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1,0.266667,0.555556,0,0,0,0.0,0.0,0.333333,0.2,0.0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.375
17517,0.259259,0.0,0.333333,0.0,0.0,0.087668,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.142857,0.1,0.266667,0.444444,0,0,0,0.0,0.0,0.333333,0.266667,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.25
17522,0.222222,0.0,0.0,0.0,0.0,0.194477,0.26087,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.1,0.266667,0.333333,0,0,0,0.0,0.0,0.333333,0.266667,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.25
17531,0.296296,0.0,0.333333,0.0,0.0,0.180715,0.391304,0.5,0.0,0.0,0.142857,0.0,0.25,0.0,0.142857,0.2,0.5,0.444444,0,1,0,0.333333,0.0,0.0,0.266667,0.0,0.0,0.0,0,0.0,0.416667,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.222222,0.0,0.285714,0,0,0.333333,0,0.166667,0.25
17534,0.666667,0.0,0.0,0.0,0.0,0.12042,0.521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.6,0.6,0.0,0,0,0,0.0,0.0,0.333333,0.733333,0.0,0.0,0.0,0,0.0,0.458333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.555556,0.0,0.571429,0,0,0.0,0,0.0,0.625
17563,0.259259,0.0,0.333333,0.0,0.0,0.0956745,0.26087,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1,0.266667,0.333333,0,0,0,0.0,0.0,0.333333,0.2,0.0,0.0,0.0,0,0.0,0.166667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.375
17581,0.222222,0.2,0.0,0.0,0.0,0.216251,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.222222,0,0,0,0.0,0.0,0.0,0.133333,0.0,0.0,0.0,0,0.0,0.0833333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0,0.111111,0.0,0.142857,0,0,0.0,0,0.0,0.25
62459,0.518519,0.0,0.166667,0.0,0.0,0.0356075,0.565217,0.0,0.333333,0.0,0.285714,0.0,0.25,0.0,0.785714,0.0,0.5,0.222222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.541667,0.923077,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.0,0.0
17717,0.222222,0.0,0.0,0.0,0.0,0.181007,0.304348,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.1,0.3,0.333333,1,0,0,0.333333,0.0,0.0,0.133333,0.0,0.0,0.0,0,0.0,0.208333,0.0769231,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.75,0,0.111111,0.0,0.142857,0,0,0.333333,0,0.0,0.25
7816,0.148148,0.0,0.333333,0.0,0.0,0.0362549,0.26087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.222222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0,0.0,0.166667,0.153846,0.0,0.0,0,0,0.0,0.666667,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.142857,0,0,0.0,0,0.333333,0.0
17811,0.444444,0.0,0.333333,0.125,0.0,0.123629,0.478261,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0714286,0.3,0.5,0.333333,0,1,0,0.0,0.0,0.0,0.466667,0.0,0.0,0.0,0,0.0,0.416667,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.285714,0,0,0.0,0,0.5,0.375
17812,0.333333,0.0,0.0,0.125,0.0,0.119541,0.304348,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.571429,0.0,0.3,0.222222,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.375,0.538462,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.25,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0
17885,0.518519,0.0,0.0,0.0,0.0,0.147682,0.434783,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.142857,0.4,0.466667,0.111111,0,0,0,0.0,0.0,0.666667,0.333333,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.25,0,0.777778,0.0,0.428571,0,0,0.0,0,0.0,0.375
17886,0.481481,0.0,0.166667,0.125,0.0,0.122681,0.521739,0.0,0.0,0.0,0.142857,0.0,0.0,0.333333,0.142857,0.3,0.533333,0.333333,0,1,0,0.0,0.0,0.333333,0.533333,0.0,0.0,0.0,0,0.0,0.458333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.285714,0,0,0.0,1,0.333333,0.5
2730,0.185185,0.3,0.333333,0.0,0.0,0.276704,0.26087,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.333333,0.444444,0,0,0,0.0,0.0,0.0,0.0666667,0.0,0.0,0.0,0,0.0,0.208333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.111111,0.0,0.142857,0,0,0.0,0,0.166667,0.125
