CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C2_3,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_N2_1,C4_O2_1,N2_N2_1,N2_N2_2,N2_N3_1,N2_O2_1,N3_N3_1,FC_C0_O1/2,FC_C0_C1/1,FC_C0_O1/1,FC_C0_C1_C2/1/1,FC_C0_O1_C2/1/1,FC_C0_C1_O2/1/1,FC_O0_C1_C2/1/1,FC_C0_N1/1,FC_C0_C1_C2_C2/1/1/1,FC_N0_C1/1,FC_C0_C1_C1/1/1,FC_C0_C1_C2/1/2,FC_C0_O1_O1_C2/2/1/1,FC_O0_C1_C2_O2/1/1/2,FC_N0_C1_C2/1/1,FC_C0_N1_C2_C2/1/1/1,FC_C0_C1_C2_O2/1/1/2,FC_C0_N1_C2_C2_O1/1/1/1/2,FC_C0_N1_C2_O1/1/1/2,FC_C0_C1_O2/1/2,FC_C0_C1_O2_O1/1/1/1,FC_C0_C1_C2_C2/2/1/1,FC_C0_C1_C1_C1/1/1/1,FC_C0_C1_C1_C2/1/1/1,FC_C0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_O1/1/1/2,FC_C0_C1_C2_O2/1/1/1,FC_C0_C1_O2_O1/1/1/2,FC_C0_C1_N2/1/3,FC_C0_C1_C2/1/3,FC_C0_C1/2,FC_C0_C1_O1/1/2,FC_C0_C1_N2_O2/1/1/2,FC_C0_C1_C1/1/2,FC_C0_C1_O1/1/1,FC_O0_C1_O2/1/2,FC_C0_C1_C2_O1/1/3/1,FC_C0_C1_C2/2/1,FC_C0_C1_C2_C2_O2/1/1/1/1,FC_C0_C1_C2_O1/1/1/1,FC_N0_C1_N2_O2/1/1/2,FC_O0_C1_N2_O2/1/1/2,FC_C0_C1_C2_C1_O2/1/1/1/2,FC_C0_C1_C2_C1_C2_C2/1/1/1/1/1,FC_C0_C1_C2_C1_C2/1/1/1/1,FC_O0_C1_C2_C2/1/1/1,FC_N0_C1_C2_O2/1/1/2,FC_C0_C1_C2_C2/1/1/2,FC_N0_C1_C2_C1_C2/1/1/1/1,FC_N0_C1_C2_C2/1/1/1,FC_N0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_C1_C2/1/1/2/1,FC_C0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_C1_C1_C2_O1/1/1/1/1,FC_C0_C1_C2_C1_O2/1/1/1/1,FC_C0_C1_C2_C1_O2/2/1/1/2,FC_C0_C1_C1_C2_C1_C2/1/1/1/1/1,FC_C0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_N1_C2_C2_N1_C2_C2_O1/1/1/1/1/1/1/2,FC_C0_C1_C2_C1_C2_C1_C2_O1/1/1/1/1/1/1/1,FC_C0_C1_C1_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_C1_C1_O2/1/1/1/1,FC_C0_C1_C1_O1/1/1/1,FC_C0_C1_C2_C1_C2_C2_O1/1/1/1/1/1/1,FC_O0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_C1_C2_C1_O2/1/1/1/1/1,FC_C0_C1/3,FC_C0_C1_C2_C1_C2_C2/1/1/1/1/2,FC_C0_C1_C2_C1_C2_C1_O2/1/1/1/1/1/2,FC_C0_C1_C2_O1_C2/1/1/1/1,FC_C0_C1_C2_C1_C2_C2_O2/1/1/1/1/1/1,FC_C0_N1_N2_O1/1/1/2,FC_C0_C1_C2_C1_C2/1/2/1/2,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_N1_N2/1/1,FC_C0_C1_C2_C2_C1_O2/1/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/1,FC_C0_C1_C2_C1_C2_O1/1/1/1/1/1,FC_O0_C1_C2_C2_C1_O2/1/1/1/1/2,FC_O0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_C1_C2_O2_O1/1/1/2/1,FC_C0_C1_C2_O1_O1_C2/1/2/2/1/1,FC_C0_C1_C2_C1_C2_O2/1/1/1/1/1,FC_O0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C2_C1_C2/1/1/1/3,FC_N0_C1_C1/1/1,FC_C0_C1_C1_C2_O1/1/1/2/1,FC_C0_C1_C2_C2_C1_C2_C2_C2/1/1/1/1/1/1/1,FC_C0_C1_C2_C1_C2_O1/1/1/1/1/2,FC_C0_C1_C2_C2_C2_C1_O2/1/1/1/1/1/1,FC_C0_C1_C1_O2/1/1/1,FC_C0_C1_C2_O1_O1_C2/1/1/2/1/1,FC_C0_C1_C2_C2_C1_C2_C2_O2/1/1/1/1/1/1/1,FC_C0_C1_C1_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_C1_C1_C2_C1_C2_O1/1/1/1/1/1/1,FC_C0_C1_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1/1,FC_C0_C1_C1_O1_C2/1/1/1/1,FC_O0_C1_C2_C1_C2/1/1/1/2,FC_O0_C1/1,FC_C0_C1_C1_C2_O2/1/1/1/2,FC_O0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_C1_C1_C1/1/1/2,FC_C0_C1_C1_C1_C2_C1_O2/1/1/1/1/1/1,FC_C0_C1_C2_C1_C2_C2_C2/1/1/1/1/1/1,FC_C0_N1_C2/1/1,FC_C0_C1_C2_C1_C2_C1_O2/1/1/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_C2_O1/1/1/1/1/1/1/2,FC_C0_C1_C2_C2_C1_C2_C2_O1/1/1/1/1/1/1/1,FC_C0_C1_C1_C1_C2_C1_C2/1/1/1/1/1/1,FC_C0_C1_C2_O1/1/2/1,FC_C0_C1_C2_C1_C2/1/1/1/2
738,0.0980392,0.162791,0.222222,0,0.272727,0.05,0,0.333333,0.172414,0.0714286,0,0.105263,0.2,0.0416667,0.142857,0.214286,0,0.166667,0,0.142857,0.222222,0,0,0.0952381,0.333333,0,0.0625,0.166667,0,0,0,0,0,0,0,0,0,0,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739,0.176471,0.232558,0.307692,0,0.363636,0.1,0,0.333333,0.275862,0.0714286,0,0.210526,0.28,0.0416667,0.142857,0.285714,0,0.25,0,0.142857,0.222222,0,0.0909091,0.0952381,0.5,0,0.1875,0.166667,0,0,0,0,0,0,0,0,0,0,0,0.0769231,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,0.352941,0.325581,0.363636,0,0.227273,0.45,0,0.333333,0.275862,0.357143,0,0.631579,0.16,0.0833333,0.571429,0.285714,0,0.305556,0.6,0,0.555556,0.333333,0.181818,0.047619,0,0,0.125,0.5,0,0,0,0,0,0.230769,0,0,0.125,0.25,0.8,0,0,0,0,0,0,0,0,1,0.333333,0.166667,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750,0.137255,0.162791,0.181818,0,0.136364,0.1,0.666667,0,0.172414,0.142857,0,0.105263,0.12,0.125,0.428571,0,0,0.194444,0,0,0.333333,0,0.0909091,0.047619,0,0,0.1875,0,0.25,0,0,0,0,0,0,0.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0.166667,0.125,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751,0.333333,0.395349,0.190476,0,0.409091,0.3,0.666667,0,0.37931,0.428571,0,0.263158,0.24,0.333333,0.285714,0.0714286,0,0.472222,0,0,0.222222,0,0.181818,0.190476,0,0,0.4375,0.166667,0.5,0,0,0,0,0.153846,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0.333333,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,0.137255,0.232558,0.181818,0,0.318182,0.15,0,0,0.275862,0.142857,0,0.157895,0.32,0,0,0.357143,0,0.277778,0,0,0,0,0.0909091,0.142857,0.333333,0,0.0625,0.5,0,0,0,0,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
754,0.0784314,0.139535,0,0,0.181818,0.1,0,0,0.206897,0,0,0,0.08,0.166667,0.285714,0,0,0.166667,0,0,0.222222,0,0,0.142857,0,0,0.125,0,0,0,0,0,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755,0.529412,0.44186,0.548387,0,0.409091,0.5,0,0.333333,0.448276,0.357143,0,0.947368,0.08,0.25,0.714286,0.357143,0,0.388889,0.8,0.142857,0.666667,0.333333,0.454545,0.0952381,0,0,0.0625,0.166667,0,0,0,1,0.25,0.230769,0.666667,0,0.25,0.5,0.4,0.0769231,0,0,0,0,0,0,0,0,0.166667,0,0,0,1,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
756,0.313725,0.465116,0,0,0.545455,0.4,0,0,0.413793,0.571429,0,0.421053,0.4,0.0833333,0,0.642857,0,0.555556,0,0,0,0,0,0.190476,0.5,0,0.375,0.666667,0,0,0,0,0,0.384615,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757,0.411765,0.395349,0.16,0,0.363636,0.3,1,0,0.37931,0.428571,0,0.473684,0.2,0.25,0.714286,0.142857,0,0.472222,0,0,0.666667,0,0.181818,0.142857,0,0,0.3125,0.333333,0.75,0,0,0,0,0.230769,0,0.6,0,0,0,0,1,0,0,0,0,0,0,0,0.166667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
761,0.137255,0.209302,0.454545,0,0.227273,0.2,0,0,0.241379,0.142857,0,0.210526,0.28,0,0,0.142857,0,0.222222,0.2,0,0,0,0.181818,0.047619,0.333333,0,0.125,0,0,0,0,0,0,0.230769,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,0.0980392,0.139535,0,0,0.136364,0.15,0,0,0.206897,0,0,0.157895,0.12,0,0.428571,0.214286,0,0.166667,0,0,0.333333,0,0,0.047619,0,0,0.0625,0.5,0,0,0,0,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,0.196078,0.325581,0.0714286,0,0.454545,0.2,0,0,0.344828,0.285714,0,0.263158,0.36,0,0,0.5,0,0.361111,0.2,0,0,0,0,0.190476,0.333333,0,0.0625,0.666667,0,0,0.5,0,0,0.230769,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,0.196078,0.325581,0,0,0.454545,0.2,0,0,0.344828,0.285714,0,0.210526,0.4,0,0,0.5,0,0.388889,0,0,0,0,0,0.142857,0.5,0,0.25,0.666667,0,0,0,0,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770,0.0784314,0.139535,0.25,0,0.227273,0.05,0,0,0.206897,0,0,0.0526316,0.24,0.0416667,0,0.214286,0,0.166667,0,0,0,0.666667,0,0.0952381,0.333333,0,0.0625,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772,0.0784314,0.186047,0,0,0.363636,0,0,0,0.275862,0,0,0,0,0.333333,0,0,0,0.222222,0,0,0,0,0,0.380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,0.215686,0.186047,0.533333,0,0.181818,0.15,0.333333,0.666667,0.172414,0,1,0.368421,0.16,0.166667,0,0,0,0.166667,0.4,0,0.444444,0,0.272727,0,0,0,0,0,0.5,0,0,0,0,0,0,0.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777,0.0588235,0.139535,0,0,0.227273,0.05,0,0,0.206897,0,0,0.0526316,0.04,0.166667,0.142857,0.0714286,0,0.166667,0,0,0.111111,0,0,0.190476,0,0,0.0625,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779,0.294118,0.302326,0.526316,0,0.227273,0.4,0,0,0.310345,0.285714,0,0.684211,0.12,0,0.428571,0.357143,0,0.305556,0,0.285714,0.333333,0,0.272727,0,0.166667,0,0.125,0.166667,0,0,0,0,0.25,0.307692,1,0,0,0,0,0.230769,0,0,0,0,0,0,0,0,0.166667,0.166667,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,0.235294,0.186047,0.5,0,0.181818,0.15,0.333333,0.333333,0.206897,0.0714286,0,0.368421,0.12,0.125,0.428571,0,0,0.166667,0.4,0,0.555556,0,0.272727,0.047619,0,0,0,0,0.25,0,0,0,0,0,0,0.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781,0.313725,0.465116,0,0,0.545455,0.4,0,0,0.413793,0.571429,0,0.421053,0.48,0,0,0.714286,0,0.555556,0,0,0,0,0,0.190476,0.666667,0,0.25,0.666667,0,0,0,0,0,0.461538,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
790,0.117647,0.162791,0.3,0,0.272727,0.05,0,0.333333,0.172414,0.0714286,0,0.157895,0.24,0,0.142857,0.214286,0,0.166667,0.2,0,0.222222,0,0.0909091,0.0952381,0.333333,0,0.0625,0.166667,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,0.352941,0.395349,0.545455,0,0.318182,0.45,0.333333,0,0.37931,0.428571,0,0.631579,0.32,0.0833333,0,0.428571,0,0.444444,0,0.142857,0,0,0.454545,0,0.166667,0,0.3125,0.333333,0.5,0,0,0,0.25,0.307692,1,0.2,0,0,0,0.0769231,0,0,0,0,0,0,0,0,0.166667,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,0.117647,0.162791,0.5,0,0.227273,0.1,0,0.333333,0.172414,0.0714286,0,0.210526,0.2,0.0416667,0,0.214286,0,0.166667,0.2,0,0,0.666667,0.0909091,0.047619,0.166667,0,0.0625,0.166667,0,0.333333,0.5,0,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,0.0980392,0.139535,0.222222,0,0.227273,0.05,0,0,0.206897,0,0,0.157895,0.2,0,0.142857,0.214286,0,0.166667,0,0,0.222222,0,0.0909091,0.0952381,0.333333,0,0.0625,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
796,0.313725,0.465116,0.1,0,0.636364,0.3,0,0,0.482759,0.428571,0,0.421053,0.48,0,0,0.714286,0,0.5,0.4,0,0,0,0,0.190476,0.666667,0,0.25,0.666667,0,0,0,0,0,0.230769,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,0.137255,0.162791,0.181818,0,0.136364,0.1,0.666667,0,0.172414,0.142857,0,0.210526,0.04,0.125,0.428571,0,0,0.194444,0,0,0.333333,0,0.0909091,0.047619,0,0,0.125,0,0.5,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.166667,0.166667,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0.156863,0.232558,0.5,0,0.318182,0.15,0,0,0.275862,0.142857,0,0.421053,0.12,0,0.142857,0.357143,0,0.166667,0.8,0,0.111111,0,0.0909091,0,0,0,0.0625,0.166667,0,0.666667,1,0,0,0.0769231,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
