CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_N2_1,C4_N3_1,C4_O2_1,N2_N2_1,N2_N2_2,N2_N3_1,N2_O2_1,N3_N3_1,N3_O2_1,O2_O2_1,FC_C0_O1/2,FC_C0_C1/1,FC_C0_O1/1,FC_C0_O1_C2/1/1,FC_C0_C1_C2/1/1,FC_N0_C1/1,FC_C0_C1_O2_O2/1/1/2,FC_C0_N1/1,FC_C0_C1_C2_C2/1/1/1,FC_C0_N1_C2_C2/1/1/1,FC_C0_C1_O2/1/1,FC_C0_N1_O2/2/1,FC_N0_C1_C2_C2/1/1/1,FC_C0_C1_N2_O2/1/1/2,FC_C0_N1/2,FC_C0_C1_N2/1/1,FC_O0_C1_C2/1/1,FC_C0_C1_C1/1/1,FC_N0_C1_C2/1/1,FC_N0_C1_C2_O2/1/1/2,FC_C0_C1_C2/1/2,FC_C0_O1_O1_C2/2/1/1,FC_C0_C1_C2_O2/1/1/2,FC_C0_N1_C2/1/1,FC_O0_C1_C2_O2/1/1/2,FC_C0_C1_C1_O2_O2/1/1/1/2,FC_C0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_O2/1/1/1,FC_C0_C1_O2_O1/1/1/2,FC_C0_C1_O1/1/1,FC_C0_C1_N2/1/3,FC_N0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C2/2/1,FC_C0_N1_C2_C2_O1/1/1/1/2,FC_C0_N1_O2_O1/1/1/2,FC_C0_C1_C1_C2/1/1/1,FC_N0_C1_O2/1/2,FC_N0_C1_N2_N2/1/1/2,FC_C0_N1_C2_O1/1/1/2,FC_C0_C1_O1_C2/1/1/1,FC_C0_C1_O2_O1/1/1/1,FC_C0_C1_N2_O1/1/1/2,FC_C0_C1_C2_O1/1/1/2,FC_C0_C1_C2_C2_C2_O1/1/1/1/1/2,FC_N0_C1_N2/1/3,FC_N0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_N1_N1_O2/1/2/1,FC_C0_C1_N2_N2/1/1/2,FC_C0_C1_C2_C2_N2/1/1/1/1,FC_C0_C1_C2_O1/1/1/1,FC_C0_C1_C2_N2/1/1/1,FC_C0_C1_C2_C2_O2/1/1/1/1,FC_C0_C1_O2_C1_O2/1/1/1/1,FC_N0_C1_C2_C2_C2/1/1/1/1,FC_N0_C1_N2_O2/1/1/2,FC_C0_C1_N1_O2/1/2/1,FC_O0_C1_N2_O2/1/1/2,FC_C0_C1_C2/1/3,FC_C0_C1_C2_C1_O2/1/1/1/1,FC_C0_C1_C1_C1_O2/1/1/1/1,FC_C0_C1_N1_C2/1/1/1,FC_C0_O1_C2_O1_C2/1/1/1/1,FC_C0_C1_O2/1/2,FC_O0_C1_C2_C2/1/1/1,FC_O0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_C2_C1_N2/1/1/1/1/3,FC_C0_C1_C1_O2/1/1/1,FC_C0_C1_O2_O2_O1/1/1/2/2,FC_C0_C1_C2_O1/1/3/1,FC_N0_C1_C1_C2/1/1/1,FC_N0_C1_N2_N2/2/1/1
827,0.296296,0.317073,0.272727,0,0.375,0.217391,0,0.25,0.333333,0.2,0,0.259259,0.304348,0.217391,0.214286,0.416667,0,0.314286,0.2,0.111111,0.235294,0,0.0909091,0.230769,0.166667,0.25,0.428571,0,0.2,0,0,0.2,0.0625,0,0,0.2,0.2,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,0.333333,0.414634,0.291667,0,0.46875,0.26087,0,0,0.454545,0.266667,0,0.296296,0.434783,0.217391,0.0714286,0.5,0,0.428571,0.2,0.111111,0.0588235,0.333333,0.0909091,0.461538,0.333333,0.25,0.428571,0,0.2,0,0,0,0.125,0,0,0.2,0.2,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,0.185185,0.243902,0.25,0,0.34375,0.130435,0,0,0.30303,0.133333,0,0.0740741,0.173913,0.434783,0,0,0,0.285714,0.1,0,0,0.333333,0.0909091,0.615385,0,0.25,0,0,0,0,0,0,0.0625,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,0.259259,0.341463,0.2,0,0.40625,0.217391,0,0,0.363636,0.266667,0,0.185185,0.434783,0.217391,0,0.416667,0,0.4,0.1,0,0,0.333333,0.0909091,0.461538,0.5,0.3125,0.142857,0,0,0,0,0,0.125,0.25,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,0.314815,0.414634,0.26087,0,0.5,0.217391,0,0,0.454545,0.266667,0,0.222222,0.521739,0.217391,0,0.5,0,0.457143,0.1,0.111111,0,0.333333,0.0909091,0.615385,0.5,0.1875,0.428571,0,0,0,0,0,0.125,0,0,0.2,0,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
833,0.277778,0.365854,0.190476,0,0.4375,0.217391,0,0,0.393939,0.266667,0,0.222222,0.434783,0.217391,0,0.5,0,0.428571,0.1,0,0,0.333333,0.0909091,0.615385,0.5,0.0625,0.428571,0,0,0,0.25,0,0.1875,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,0.203704,0.268293,0.235294,0,0.375,0.130435,0,0,0.333333,0.133333,0,0.111111,0.347826,0.26087,0,0.25,0,0.314286,0.1,0,0,0.333333,0.0909091,0.461538,0.333333,0.25,0.142857,0,0.2,0,0,0,0.0625,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,0.296296,0.390244,0.181818,0,0.46875,0.217391,0,0,0.424242,0.266667,0,0.185185,0.521739,0.217391,0,0.5,0,0.457143,0.1,0,0,0.333333,0.0909091,0.615385,0.5,0.1875,0.428571,0,0,0,0,0,0.1875,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,0.333333,0.341463,0.25,0,0.40625,0.217391,0,0.5,0.30303,0.266667,0,0.259259,0.347826,0.217391,0.285714,0.416667,0,0.314286,0.2,0.222222,0.352941,0,0,0.230769,0.166667,0.25,0.428571,0,0.2,0,0,0.2,0.0625,0,0,0.2,0.2,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
838,0.222222,0.243902,0.222222,0,0.3125,0.173913,0,0,0.30303,0.133333,0,0.148148,0.304348,0.26087,0.0714286,0.25,0,0.285714,0.1,0,0.117647,0.333333,0.0909091,0.384615,0.166667,0.25,0.285714,0,0,0,0,0,0.0625,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,0.37037,0.463415,0.269231,0,0.53125,0.26087,0,0.25,0.454545,0.333333,0,0.296296,0.304348,0.391304,0.142857,0.416667,0,0.428571,0.3,0.222222,0.176471,0,0,0.384615,0.166667,0.3125,0.428571,0,0.4,0,0.125,0.4,0.0625,0,0,0.1,0.2,0.2,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,0.277778,0.317073,0.190476,0,0.375,0.217391,0,0.25,0.333333,0.2,0,0.222222,0.304348,0.217391,0.214286,0.416667,0,0.314286,0.2,0.111111,0.235294,0,0,0.230769,0.166667,0.25,0.428571,0,0.2,0,0,0.2,0.0625,0,0,0.2,0.2,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,0.277778,0.268293,0.190476,0,0.34375,0.173913,0,0.25,0.272727,0.2,0,0.222222,0.478261,0.0434783,0.214286,0.5,0,0.314286,0.1,0,0.235294,0.333333,0.0909091,0.307692,0.5,0.0625,0.428571,0,0.2,0,0,0,0.1875,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,0.388889,0.487805,0.222222,0,0.5625,0.26087,0,0.25,0.484848,0.333333,0,0.296296,0.521739,0.217391,0.142857,0.666667,0,0.485714,0.2,0.222222,0.176471,0,0,0.384615,0.5,0.3125,0.571429,0,0.2,0,0,0.2,0.0625,0,0,0.2,0.2,0,0.230769,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,0.351852,0.439024,0.2,0,0.5,0.26087,0,0.25,0.424242,0.333333,0,0.259259,0.304348,0.391304,0.142857,0.416667,0,0.428571,0.3,0.111111,0.176471,0,0,0.384615,0.166667,0.375,0.428571,0,0.4,0,0.125,0.2,0.0625,0,0,0.1,0.2,0.2,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,0.185185,0.243902,0.3125,0,0.34375,0.130435,0,0,0.30303,0.133333,0,0.148148,0.304348,0.217391,0,0.25,0,0.257143,0.2,0,0,0.333333,0.0909091,0.384615,0.166667,0.1875,0.142857,0,0.2,0.5,0,0,0.0625,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,0.314815,0.341463,0.26087,0,0.40625,0.217391,0,0.5,0.30303,0.266667,0,0.259259,0.304348,0.26087,0.214286,0.416667,0,0.314286,0.2,0.222222,0.294118,0,0,0.230769,0.166667,0.25,0.428571,0,0.2,0,0,0.2,0.0625,0,0,0.2,0.2,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,0.333333,0.439024,0.208333,0,0.53125,0.217391,0,0.25,0.424242,0.333333,0,0.259259,0.26087,0.434783,0.0714286,0.416667,0,0.428571,0.3,0.111111,0.117647,0,0,0.461538,0.166667,0.25,0.428571,0,0.4,0,0.375,0.2,0.0625,0,0,0.1,0.2,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,0.37037,0.463415,0.153846,0,0.53125,0.26087,0,0.25,0.454545,0.333333,0,0.259259,0.521739,0.217391,0.142857,0.666667,0,0.485714,0.2,0.111111,0.176471,0,0,0.384615,0.5,0.3125,0.571429,0,0.2,0,0,0.2,0.125,0,0,0.2,0.2,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,0.314815,0.341463,0.26087,0,0.40625,0.217391,0,0.5,0.30303,0.266667,0,0.259259,0.304348,0.26087,0.214286,0.416667,0,0.314286,0.2,0.222222,0.294118,0,0,0.230769,0.166667,0.25,0.428571,0,0.2,0,0,0.2,0.0625,0,0,0.2,0.2,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,0.277778,0.390244,0.0952381,0,0.46875,0.217391,0,0,0.424242,0.266667,0,0.148148,0.521739,0.217391,0,0.5,0,0.457143,0.1,0,0,0.333333,0,0.615385,0.5,0.1875,0.428571,0,0,0,0,0,0.1875,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,0.351852,0.390244,0.24,0,0.46875,0.217391,0,0.5,0.363636,0.266667,0,0.259259,0.304348,0.347826,0.214286,0.416667,0,0.371429,0.2,0.222222,0.294118,0,0,0.307692,0.166667,0.25,0.428571,0,0.2,0,0,0.4,0.0625,0,0,0.2,0.2,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,0.388889,0.487805,0.259259,0,0.5625,0.26087,0,0.25,0.484848,0.333333,0,0.296296,0.304348,0.434783,0.142857,0.416667,0,0.457143,0.3,0.222222,0.176471,0,0,0.461538,0.166667,0.3125,0.428571,0,0.4,0,0.125,0.4,0.0625,0,0,0.1,0.2,0.2,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,0.240741,0.268293,0.315789,0,0.34375,0.173913,0,0,0.333333,0.133333,0,0.185185,0.304348,0.26087,0.0714286,0.25,0,0.314286,0.1,0,0.0588235,0.333333,0.181818,0.384615,0.166667,0.3125,0.285714,0,0.2,0,0,0,0.0625,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,0.37037,0.414634,0.230769,0,0.375,0.347826,0.2,0.25,0.333333,0.466667,0,0.296296,0.434783,0.173913,0.285714,0.416667,0,0.4,0.2,0.222222,0.294118,0,0,0.0769231,0.166667,0.4375,0.428571,0,0.2,0,0,0.2,0.1875,0,0.181818,0.2,0.2,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,0.351852,0.463415,0.24,0,0.5625,0.217391,0,0.25,0.454545,0.333333,0,0.259259,0.304348,0.434783,0.0714286,0.416667,0,0.457143,0.2,0.222222,0.117647,0,0,0.538462,0.166667,0.3125,0.428571,0,0.2,0,0,0.4,0.0625,0,0,0.2,0.2,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,0.333333,0.390244,0.166667,0,0.46875,0.217391,0,0,0.424242,0.266667,0,0.259259,0.304348,0.304348,0.214286,0.416667,0,0.4,0.2,0.111111,0.235294,0,0,0.461538,0.166667,0.3125,0.428571,0,0.2,0,0,0.2,0.0625,0,0,0.2,0.2,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,0.333333,0.439024,0.166667,0,0.53125,0.217391,0,0.25,0.424242,0.333333,0,0.222222,0.304348,0.434783,0.0714286,0.416667,0,0.457143,0.2,0.111111,0.117647,0,0,0.538462,0.166667,0.375,0.428571,0,0.2,0,0,0.2,0.0625,0,0,0.2,0.2,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,0.37037,0.439024,0.230769,0,0.4375,0.304348,0.2,0.25,0.363636,0.466667,0,0.296296,0.391304,0.26087,0.214286,0.416667,0,0.428571,0.2,0.222222,0.235294,0,0,0.153846,0.166667,0.5,0.428571,0,0.4,0,0,0.2,0.125,0,0.181818,0.1,0.2,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,0.333333,0.365854,0.166667,0,0.4375,0.217391,0,0.5,0.333333,0.266667,0,0.222222,0.304348,0.347826,0.214286,0.416667,0,0.371429,0.2,0.111111,0.294118,0,0,0.307692,0.166667,0.3125,0.428571,0,0.2,0,0,0.2,0.0625,0,0,0.2,0.2,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,0.37037,0.414634,0.153846,0,0.4375,0.26087,0.2,0.25,0.393939,0.333333,0,0.259259,0.347826,0.304348,0.285714,0.416667,0,0.428571,0.2,0.111111,0.294118,0,0,0.153846,0.166667,0.5,0.428571,0.4,0.2,0,0,0.2,0.0625,0,0,0.2,0.2,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,0.407407,0.463415,0.214286,0,0.5,0.26087,0.2,0.25,0.454545,0.333333,0,0.296296,0.347826,0.347826,0.285714,0.416667,0,0.457143,0.2,0.222222,0.294118,0,0,0.230769,0.166667,0.4375,0.428571,0.4,0.2,0,0,0.4,0.0625,0,0,0.2,0.2,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,0.425926,0.512195,0.206897,0,0.53125,0.304348,0.2,0.25,0.454545,0.466667,0,0.296296,0.391304,0.391304,0.214286,0.416667,0,0.514286,0.2,0.222222,0.235294,0,0,0.307692,0.166667,0.5,0.428571,0,0.4,0,0,0.4,0.125,0,0.181818,0.1,0.2,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,0.425926,0.487805,0.206897,0,0.46875,0.347826,0.2,0.25,0.424242,0.466667,0,0.296296,0.434783,0.304348,0.285714,0.416667,0,0.485714,0.2,0.222222,0.294118,0,0,0.230769,0.166667,0.4375,0.428571,0,0.2,0,0,0.4,0.1875,0,0.181818,0.2,0.2,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,0.388889,0.439024,0.148148,0,0.40625,0.347826,0.2,0.25,0.363636,0.466667,0,0.259259,0.434783,0.26087,0.285714,0.416667,0,0.457143,0.2,0.111111,0.294118,0,0,0.153846,0.166667,0.5,0.428571,0,0.2,0,0,0.2,0.1875,0,0.181818,0.2,0.2,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,0.388889,0.463415,0.148148,0,0.46875,0.304348,0.2,0.25,0.393939,0.466667,0,0.259259,0.391304,0.347826,0.214286,0.416667,0,0.485714,0.2,0.111111,0.235294,0,0,0.230769,0.166667,0.5625,0.428571,0,0.4,0,0,0.2,0.125,0,0.181818,0.1,0.2,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,0.166667,0.121951,0.533333,0,0.15625,0.173913,0,0.25,0.151515,0.0666667,0,0.222222,0.26087,0.0434783,0.142857,0.166667,0,0.114286,0.2,0,0.176471,0,0.272727,0.0769231,0.166667,0.0625,0.142857,0,0,0,0.25,0,0.0625,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,0.166667,0.146341,0.533333,0,0.1875,0.173913,0,0.25,0.181818,0.0666667,0,0.222222,0.217391,0.130435,0.0714286,0.166667,0,0.142857,0.2,0,0.117647,0,0.272727,0.0769231,0.166667,0.0625,0.142857,0,0.2,0,0.25,0,0.0625,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
