CID,na_in_C4,na_ex_Cl1,na_ex_O2,na_ex_C4,ms,C4_2_N3_3_1,C4_2_C4_2_1,FC_3_C4_0_/_/_0,LeafAC_C4_N3_1,C4_2_N3_2_1,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,na_ex_S2,FC_54_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_5_N3_0_/_/_0,FC_4_C4_0_Cl1_1_/_1_/_0_0,dg_in_2,FC_1_C4_0_H1_1_/_1_/_0_0,LeafAC_O2_N3_1,C4_2_C4_4_1,LeafAC_O2_S4_2,FC_22_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_80_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Br1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,na_ex_F1,FC_91_P5_0_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_S2_1_/_1_1_1_1_1_1_1_1_1_1_2_/_0_0_0_0_0_0_0_0_0_0_0_0,C4_3_O2_2_1,N3_2_N3_3_1,FC_37_C4_0_O2_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,dg_in_4,N3_3_N3_3_1,FC_50_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_65_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,LeafAC_C4_C4_2,na_ex_Br1,FC_24_C4_0_Br1_1_/_1_/_0_0,FC_32_C4_0_H1_1_Cl1_1_/_1_1_/_0_0_0,FC_81_C4_0_Cl1_1_Cl1_1_/_1_1_/_0_0_0,FC_30_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,LeafAC_C4_S2_1,FC_68_C4_0_H1_1_H1_1_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0,LeafAC_O2_C4_2,FC_103_C4_0_H1_1_H1_1_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_1_1_2_1_1_1_/_0_0_0_0_0_0_0_0,na_ex_N3,FC_41_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_11_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_36_C4_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_26_O2_0_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_86_C4_0_H1_1_H1_1_C4_1_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_75_C4_0_O2_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_2_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_104_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_109_C4_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_C4_3_2,N3_2_N3_2_2,FC_194_C4_0_O2_1_H1_2_C4_1_O2_2_O2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_199_C4_0_N3_1_H1_2_O2_2_H1_3_/_1_1_1_1_/_0_0_0_0_0,LeafAC_F1_C4_1,FC_111_C4_0_O2_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_150_C4_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_42_C4_0_H1_1_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_Cl1_C4_1
10870,0.304348,0.0,0.0,0.333333,0.0605849,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.227273,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.5,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
76,0.73913,0.0,0.222222,0.222222,0.0738079,0.0,0.285714,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.25,0.0,0.4,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
11304,0.434783,0.0,0.0,0.222222,0.101783,0.0,0.214286,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.363636,0.375,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.666667,0,0,0,0.0,0,0,0,0.0
7056,0.434783,0.1,0.0,0.0,0.215139,0.0,0.142857,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.363636,0.4375,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.1
16295,0.304348,0.0,0.0,0.444444,0.0560074,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.227273,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
3372,0.869565,0.0,0.111111,0.222222,0.160369,1.0,0.428571,0.5,0.0,0.0,0.0,0.0,0.0,0,0.75,0.0,0.727273,0.4375,0.0,0.0,0,0.0,0,0.75,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.75,0,0,0,0.0
26576,0.565217,0.0,0.222222,0.333333,0.139235,0.0,0.142857,0.375,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.0,0,0.0,0,0.0,0,0.25,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.666667,0,0,0,0.0,0,0,0,0.0
1302,0.478261,0.0,0.333333,0.333333,0.143101,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.318182,0.375,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
38884,0.26087,0.0,0.222222,0.777778,0.125253,0.0,0.0714286,0.375,0.5,0.0,0.333333,0.0,0.0,0,0.5,0.0,0.227273,0.0,0.0,0.0,0,0.0,0,0.0,0,0.125,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
4748,0.869565,0.1,0.111111,0.111111,0.151729,1.0,0.428571,0.5,0.0,0.0,0.0,0.0,0.0,0,0.75,0.1,0.727273,0.4375,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.1
225,0.73913,0.0,0.222222,0.222222,0.0652114,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.25,0.0,0.4,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
225,0.73913,0.0,0.222222,0.222222,0.0652114,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.25,0.0,0.4,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
225,0.73913,0.0,0.222222,0.222222,0.0652114,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.25,0.0,0.4,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
225,0.73913,0.0,0.222222,0.222222,0.0652114,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.25,0.0,0.4,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
14315,0.434783,0.0,0.0,0.222222,0.101783,0.0,0.214286,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.363636,0.4375,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.0
7580,0.565217,0.0,0.0,0.0,0.11167,0.0,0.285714,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.625,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
17334,0.608696,0.1,0.333333,0.111111,0.220732,0.0,0.142857,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1,0.363636,0.4375,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.2,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.1
3696,0.73913,0.0,0.0,0.222222,0.0892985,0.142857,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0.25,0.0,0.545455,0.5,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.666667,0,0,0,0.0,0,0,0,0.0
31677,0.434783,0.1,0.111111,0.777778,0.107424,0.142857,0.142857,0.125,0.0,0.0,0.333333,1.0,0.0,0,0.25,0.0,0.363636,0.1875,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.1
33565,0.26087,0.6,0.222222,0.444444,0.351965,0.571429,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.272727,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.6
12932,0.347826,0.0,0.222222,0.666667,0.189182,0.0,0.214286,0.125,0.0,0.25,0.0,0.0,0.5,0,0.0,0.0,0.454545,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
12628,0.565217,0.0,0.333333,0.111111,0.142231,0.0,0.357143,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.636364,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
27195,0.565217,0.0,0.111111,0.0,0.36781,0.0,0.285714,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.545455,0.5625,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.0
3916,0.652174,0.0,0.111111,0.444444,0.123298,0.142857,0.142857,0.5,0.5,0.0,0.0,0.0,0.0,0,0.25,0.0,0.5,0.4375,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.0
11352,0.565217,0.0,0.0,0.0,0.158411,0.0,0.214286,0.5,0.0,0.0,0.0,0.0,0.0,0,0.25,0.0,0.454545,0.5,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.666667,0,0,0,0.0,0,0,0,0.0
3118,0.0869565,0.0,0.0,0.666667,0.18268,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.136364,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
17564,0.304348,0.0,0.111111,1.0,0.0782897,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.1875,0.0,0.0,0,0.0,0,0.0,0,0.25,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.0
3031,0.26087,0.2,0.0,0.111111,0.403592,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.272727,0.1875,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.2
18937,0.217391,0.0,0.0,0.444444,0.0325704,0.0,0.285714,0.0,0.0,0.0,0.333333,0.0,0.0,0,0.0,0.0,0.136364,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
15504,0.26087,0.0,0.0,0.222222,0.0193872,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
7907,0.0434783,0.0,0.0,0.666667,0.00505752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
11416,0.26087,0.0,0.0,0.222222,0.0193872,0.0,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
11416,0.26087,0.0,0.0,0.222222,0.0193872,0.0,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
11416,0.26087,0.0,0.0,0.222222,0.0193872,0.0,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
11416,0.26087,0.0,0.0,0.222222,0.0193872,0.0,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
11327,0.434783,0.0,0.0,0.222222,0.101783,0.0,0.142857,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.363636,0.375,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.666667,0,0,0,0.0,0,0,0,0.0
3641,0.826087,0.0,0.555556,0.444444,0.107308,0.0,0.214286,0.125,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.545455,0.25,0.0,0.6,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.75,0,0.0,0.0,0.2,0.0,0.333333,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
10228,0.478261,0.0,0.222222,0.444444,0.132185,0.0,0.0714286,0.375,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.363636,0.25,0.0,0.0,0,0.0,0,0.0,0,0.25,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
13849,0.521739,0.0,0.222222,0.333333,0.0410618,0.0,0.785714,0.0,0.0,0.0,0.333333,0.0,0.0,0,0.0,0.0,0.454545,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
7095,0.521739,0.0,0.0,0.0,0.124254,0.0,0.285714,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.454545,0.625,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
7001,0.434783,0.0,0.0,0.0,0.326248,0.0,0.214286,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.363636,0.4375,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.333333,0.333333,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.0
14826052,0.869565,0.0,0.555556,0.444444,0.075403,0.0,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.545455,0.3125,0.0,0.2,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
688057,0.608696,0.0,0.222222,0.444444,0.110771,0.0,0.142857,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.545455,0.5,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.4,0.0,0.0,0,0,0,0,0.666667,0,0,0,0.0,0,0,0,0.0
3371,0.521739,0.0,0.222222,0.222222,0.230619,0.0,0.214286,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,0.0,0.0,0,0.5,0,0.75,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.666667,0,0,0,0.75,0,0,0,0.0
4895,0.826087,0.0,0.555556,0.444444,0.115875,0.0,0.142857,0.125,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.545455,0.375,0.0,0.6,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.75,0,0.0,0.0,0.2,0.0,0.333333,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
7551,0.434783,0.2,0.111111,0.111111,0.273105,0.0,0.142857,0.25,0.0,0.0,0.0,0.5,0.0,0,0.0,0.1,0.454545,0.25,0.0,0.0,0,0.0,0,0.0,0,0.125,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.2
11372,0.434783,0.0,0.0,0.0,0.326248,0.0,0.142857,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.363636,0.4375,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.333333,0.333333,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.0
4917,0.826087,0.1,0.0,0.111111,0.152137,0.857143,0.428571,0.5,0.25,0.0,0.0,0.0,0.0,0,0.5,0.1,0.772727,0.4375,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0,0,0.0,0,0,0,0.1
3026,0.521739,0.0,0.222222,0.444444,0.107133,0.0,0.285714,0.25,0.0,0.0,0.666667,1.0,0.0,0,0.0,0.0,0.454545,0.25,0.0,0.0,0,0.0,0,0.0,0,0.25,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
4920,0.73913,0.0,0.222222,0.444444,0.0759192,0.0,0.285714,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.25,0.0,0.4,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
4937,0.130435,0.1,0.0,0.666667,0.142231,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.75,0.1,0.181818,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.1
43079,0.73913,0.0,0.111111,0.222222,0.198765,0.285714,0.214286,0.5,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.636364,0.6875,0.0,0.0,0,0.0,0,0.75,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.833333,0,0,0,0.75,0,0,0,0.0
8125,0.173913,0.0,0.0,0.444444,0.0193872,0.0,0.214286,0.0,0.0,0.0,0.333333,0.0,0.0,0,0.0,0.0,0.0909091,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.5,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2272,0.521739,0.0,0.0,0.0,0.150471,0.0,0.285714,0.25,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.545455,0.625,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,1,0,0,0.0,0,0,0,0.0
540877,0.73913,0.0,0.222222,0.444444,0.0843048,0.0,0.285714,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.454545,0.3125,0.0,0.4,0,0.0,0,0.0,0,0.125,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,0,0.0,0.0,0.0,0.0,0.333333,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
