CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,na_ex_C4,LeafAC_O2_C4_2,ms,C4_2_N3_3_1,FC_11_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_N3_2_1,FC_3_C4_0_/_/_0,na_ex_S2,FC_9_O2_0_/_/_0,rank,LeafAC_C4_N3_1,na_ex_Br1,LeafAC_C4_O2_1,FC_1_C4_0_H1_1_/_1_/_0_0,LeafAC_O2_N3_2,C4_2_O2_2_1,FC_22_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_13_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,N3_3_N3_3_1,FC_67_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_32_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,na_ex_O2,na_in_S2,LeafAC_O2_S4_2,FC_51_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_C4_4_1,C4_2_C4_3_2,FC_50_P5_0_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_S2_1_/_1_1_1_1_1_1_1_1_1_1_2_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_102_C4_0_O2_1_C4_1_H1_2_Cl1_2_Cl1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_42_C4_0_H1_1_Cl1_1_/_1_1_/_0_0_0,FC_2_C4_0_H1_1_H1_1_/_1_1_/_0_0_0,FC_122_O2_0_N3_1_O2_2_O2_2_/_1_1_2_/_0_1_-1_0,FC_25_C4_0_Br1_1_/_1_/_0_0,FC_65_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_70_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_C4_C4_1,FC_82_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0
4937,0.1,0.1,0.0,0.666667,0.0,0.0599096,0.0,0.0,0.0,0.2,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.666667,0
43079,0.566667,0.0,0.0,0.222222,0.166667,0.0837222,0.285714,0.0,0.0,0.4,0.0,0.0,0.428571,0.25,0.0,0.0,0.6875,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.833333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
8125,0.133333,0.0,0.0,0.444444,0.0,0.00816611,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.153846,0,0.0,0,0,0.166667,0
2272,0.4,0.0,0.0,0.0,0.0,0.0633802,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
540877,0.566667,0.0,0.0,0.444444,0.333333,0.0355102,0.0,0.0,0.0,0.1,0.0,0.0,0.571429,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.4,0.166667,0,0,0.0,0.615385,0,0.0,0,0,0.5,0
5564,0.4,0.3,0.125,0.0,0.0,0.147937,0.0,0.0,0.0,0.2,0.0,0.2,0.285714,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
11523,0.2,0.0,0.0,0.222222,0.0,0.00816611,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.307692,0,0.0,0,0,0.333333,0
3394,0.433333,0.0,0.125,0.222222,0.166667,0.0688253,0.0,0.0,0.0,0.3,0.0,0.0,0.285714,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
12002,0.2,0.0,0.0,0.0,0.0,0.416277,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,1.0,0.0,0.1875,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,1.0,0,0,0.0,0
8900,0.1,0.0,0.0,0.444444,0.0,0.00213029,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0769231,0,0.0,0,0,0.333333,0
249266,0.4,0.1,0.0,0.0,0.0,0.0819378,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.5,0,0,0.0,0.0,0,0.0,0,0,0.0,0
5216,0.1,0.1,0.0,0.444444,0.0,0.072328,0.0,0.0,0.0,0.2,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
12463,0.2,0.4,0.0,0.0,0.0,0.259942,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
4536,0.566667,0.0,0.125,0.333333,0.166667,0.0373507,0.0,0.0,0.0,0.1,0.0,0.0,0.571429,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.4,0.166667,0,0,0.0,0.615385,0,0.0,0,0,0.166667,0
26628,0.4,0.0,0.0,0.222222,0.166667,0.036894,0.0,0.333333,0.0,0.1,0.0,0.2,0.142857,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.5,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.307692,0,0.0,0,0,0.166667,0
11080,0.333333,0.0,0.0,0.111111,0.0,0.0949311,0.0,0.0,0.0,0.3,0.5,0.0,0.285714,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.5,0,0,0.0,0.0,0,0.0,0,0,0.0,0
568,0.4,0.0,0.0,0.0,0.0,0.0712679,0.0,0.0,0.0,0.4,0.0,0.2,0.428571,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.666667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
3512,0.433333,0.1,0.0,0.444444,0.333333,0.0825339,0.0,0.0,0.0,0.3,0.0,0.2,0.428571,0.0,0.0,1.0,0.125,0.0,0.0,0.0,0.0,0,0,0.0,0.555556,0.0,0,0,0.0,0.333333,0,0,0.0,0.0769231,0,0.0,0,0,0.166667,0
3715,0.533333,0.1,0.125,0.333333,0.333333,0.0848425,0.0,0.0,0.0,0.4,0.0,0.0,0.428571,0.0,0.0,0.333333,0.4375,0.0,0.0,0.0,0.0,0,0,0.0,0.444444,0.0,0,0,0.0,0.5,0,0,0.0,0.0,0,0.0,0,0,0.166667,0
3893,0.3,0.0,0.125,0.333333,0.166667,0.019458,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.538462,0,0.0,0,0,0.166667,0
8050,0.266667,0.0,0.0,0.333333,0.166667,0.0204259,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.461538,0,0.0,0,0,0.166667,0
12468,0.2,0.4,0.0,0.0,0.0,0.259942,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
6734,0.4,0.0,0.0,0.0,0.0,0.0523374,0.0,0.0,0.0,0.4,0.0,0.0,0.428571,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.153846,0,0.0,0,0,0.0,0
10864,0.3,0.0,0.0,0.222222,0.0,0.023591,0.0,0.333333,0.0,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.166667,0,0,0.0,0.153846,0,0.0,0,0,0.166667,0
6782,0.333333,0.0,0.0,0.666667,0.333333,0.0451257,0.0,0.0,0.0,0.2,0.0,0.4,0.142857,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0,0,1.0,0.222222,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.666667,0
8193,0.3,0.0,0.125,0.333333,0.0,0.0101077,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.0,0,0,0.0,0.538462,0,0.0,0,0,0.166667,0
8139,0.333333,0.0,0.0,0.333333,0.166667,0.0186318,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.615385,0,0.0,0,0,0.166667,0
6762,0.7,0.1,0.0,0.222222,0.166667,0.0651971,1.0,0.0,0.0,0.4,0.0,0.0,0.571429,0.0,0.0,0.0,0.4375,0.0,0.5,0.0,0.0,0,0,0.0,0.111111,0.333333,0,0,0.0,0.5,0,0,0.0,0.692308,0,0.0,0,0,0.166667,0
4477,0.433333,0.2,0.125,0.0,0.166667,0.133151,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.375,0.5,0.0,0.0,0.0,0,0,0.0,0.444444,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
521928,0.566667,0.0,0.125,0.444444,0.333333,0.0355102,0.0,0.0,0.0,0.1,0.0,0.0,0.571429,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0,0.6,0.166667,0,0,0.0,0.615385,0,0.0,0,0,0.5,0
578771,0.7,0.0,0.25,0.666667,0.5,0.0467382,0.0,0.333333,0.0,0.2,0.0,0.2,0.571429,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.555556,0.0,0,0,0.4,0.166667,0,0,0.0,0.384615,0,0.0,0,0,0.666667,0
16270,0.2,0.0,0.0,0.222222,0.0,0.00816611,0.0,0.333333,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.307692,0,0.0,0,0,0.166667,0
6075,0.6,0.0,0.0,0.111111,0.0,0.0531978,0.428571,0.0,0.0,0.4,0.0,0.0,0.571429,0.25,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0,0,0.0,0.666667,0,0,0.0,0.384615,0,0.0,0,0,0.0,0
11306,0.333333,0.0,0.0,0.222222,0.0,0.0428721,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
11145,0.3,0.2,0.0,0.333333,0.166667,0.0774633,0.142857,0.333333,0.0,0.1,0.0,0.0,0.142857,0.25,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.0,0,0,0.0,0.166667,0,0,0.0,0.0769231,0,0.0,0,0,0.166667,0
20274,0.133333,0.0,0.0,0.333333,0.0,0.105754,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.153846,0,0.0,0,0,0.166667,0
89573,0.4,0.0,0.0,0.222222,0.0,0.0490735,0.0,0.0,0.0,0.2,0.0,0.2,0.285714,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.666667,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
3117,0.0666667,0.0,0.0,0.888889,0.0,0.0754747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.666667,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.666667,0
16322,0.4,0.1,0.0,0.0,0.0,0.0819378,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.5,0,0,0.0,0.0,0,0.0,0,0,0.0,0
14506494,0.6,0.0,0.25,0.666667,0.5,0.0523374,0.0,0.0,0.0,0.2,0.0,0.0,0.571429,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.555556,0.0,0,0,0.4,0.166667,0,0,0.0,0.307692,0,0.0,0,0,0.666667,0
6853,0.433333,0.0,0.0,0.0,0.0,0.0564527,0.0,0.0,0.0,0.4,0.0,0.0,0.428571,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.666667,0,0,0.0,0.0769231,0,0.0,0,0,0.0,0
7070,0.4,0.2,0.0,0.0,0.0,0.103887,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.375,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
16478,0.333333,0.0,0.0,0.333333,0.0,0.0390159,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.5,0,0,0.0,0.0,0,0.0,0,0,0.5,0
28936,0.466667,0.0,0.125,0.333333,0.166667,0.132942,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.666667,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.666667,0,0,0.0,0.0,0,0.666667,0,0,0.333333,0
3049,0.466667,0.0,0.25,0.444444,0.0,0.0523374,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.666667,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
26196,0.566667,0.1,0.0,0.666667,0.5,0.0583263,0.0,0.0,0.0,0.1,0.0,0.0,0.571429,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0,0.6,0.333333,0,0,0.0,0.307692,0,0.0,0,0,0.666667,0
6854,0.4,0.0,0.0,0.0,0.0,0.0635236,0.0,0.0,0.0,0.4,0.0,0.0,0.428571,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.666667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
16117,0.2,0.3,0.0,0.0,0.0,0.268145,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
2726,0.5,0.1,0.0,0.222222,0.0,0.0705107,0.142857,0.0,0.0,0.4,0.0,0.0,0.428571,0.5,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0,1,0.0,0.5,0,0,0.0,0.153846,0,0.0,0,0,0.0,0
94382,0.366667,0.3,0.0,0.111111,0.5,0.160771,0.0,0.0,0.0,0.3,0.0,0.0,0.285714,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0,0.0,0.333333,0,1,0.0,0.0,0,0.0,0,0,0.0,0
11842,0.2,0.0,0.0,0.0,0.0,0.416277,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,1.0,0.0,0.1875,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,1.0,0,0,0.0,0
31285,0.166667,0.0,0.0,0.444444,0.0,0.00816611,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.230769,0,0.0,0,0,0.166667,0
8140,0.166667,0.0,0.0,0.333333,0.0,0.0602736,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.230769,0,0.0,0,0,0.166667,0
3335,0.5,0.0,0.125,0.111111,0.333333,0.0655314,0.0,0.0,0.0,0.3,0.0,0.0,0.285714,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0,0.0,0.5,0,0,0.0,0.0769231,0,0.0,0,0,0.0,0
3488,0.733333,0.1,0.0,0.111111,0.333333,0.0729437,0.0,0.0,0.25,0.3,0.0,0.0,0.428571,0.0,0.0,0.333333,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.555556,0.0,0,0,0.0,0.5,0,0,0.0,0.538462,0,0.0,0,0,0.0,0
5125,0.2,0.0,0.0,0.666667,0.0,0.0548758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,1.0,0,0,0.0,0.0,0,0,0.0,0.230769,0,0.0,0,0,0.5,0
755,0.733333,0.0,0.5,0.444444,0.333333,0.0356486,0.0,0.0,0.25,0.0,0.0,0.0,0.571429,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.666667,0.0,0,0,0.2,0.0,0,0,0.0,0.692308,0,0.0,0,0,0.5,0
11937,0.466667,0.0,0.0,0.0,0.0,0.0603464,0.0,0.0,0.0,0.4,0.0,0.0,0.428571,0.0,0.0,0.0,0.5625,0.0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,0,0,0.0,0.833333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
6478,0.166667,0.6,0.0,0.0,0.0,0.388613,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
38532,0.366667,0.0,0.0,0.888889,0.166667,0.0246177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.1875,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.2,0.166667,0,0,0.0,0.307692,0,0.0,0,0,1.0,0
6780,0.466667,0.0,0.0,0.0,0.333333,0.0838883,0.0,0.0,0.0,0.4,0.0,0.0,0.428571,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.666667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
36342,0.4,0.2,0.0,0.0,0.0,0.111538,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
861,0.466667,0.0,0.25,0.111111,0.166667,0.271769,0.0,0.0,0.0,0.3,0.0,0.2,0.285714,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0,0.0,0.5,0,0,0.0,0.0769231,0,0.0,0,0,0.0,0
15604,0.433333,0.0,0.0,0.111111,0.0,0.0508812,0.0,0.0,0.0,0.4,0.0,0.0,0.428571,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.5,0,0,0.0,0.0769231,0,0.0,0,0,0.166667,0
356,0.133333,0.0,0.0,0.444444,0.0,0.00282673,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.153846,0,0.0,0,0,0.333333,0
36399,0.4,0.2,0.0,0.0,0.0,0.111538,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.0,0
275903,0.566667,0.0,0.0,0.666667,0.333333,0.0327426,0.0,0.0,0.0,0.1,0.0,0.0,0.571429,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.6,0.333333,0,0,0.0,0.461538,0,0.0,0,0,0.833333,0
25622,0.4,0.2,0.0,0.0,0.0,0.111538,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.666667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
3247,0.566667,0.0,0.125,0.111111,0.166667,0.0466582,0.0,0.0,0.0,0.3,0.0,0.0,0.571429,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.2,0.333333,0,0,0.0,0.384615,0,0.0,0,0,0.166667,0
36982,0.4,0.2,0.0,0.0,0.0,0.111538,0.0,0.0,0.0,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.666667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
5568,0.5,0.0,0.0,0.333333,0.0,0.0747899,0.142857,0.0,0.0,0.4,0.0,0.0,0.428571,0.5,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0,1,0.0,0.5,0,0,0.0,0.153846,0,0.0,0,0,0.0,0
9216,0.4,0.0,0.0,0.0,0.0,0.0781517,0.0,0.0,0.0,0.4,0.0,0.4,0.428571,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.666667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
11005,0.366667,0.0,0.125,0.333333,0.166667,0.0179182,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.0,0,0,0.0,0.692308,0,0.0,0,0,0.166667,0
4048,0.566667,0.0,0.0,0.777778,0.5,0.040979,0.0,0.0,0.0,0.1,0.0,0.0,0.571429,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0,0,0.6,0.333333,0,0,0.0,0.461538,0,0.0,0,0,0.833333,0
5410,0.6,0.0,0.0,0.444444,0.333333,0.0340711,0.0,0.0,0.0,0.1,0.0,0.2,0.571429,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.4,0.166667,0,0,0.0,0.615385,0,0.0,0,0,0.5,0
26629,0.433333,0.0,0.0,0.222222,0.166667,0.034792,0.0,0.333333,0.0,0.1,0.0,0.2,0.142857,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.5,0,0,0.0,0.111111,0.0,0,0,0.0,0.333333,0,0,0.0,0.384615,0,0.0,0,0,0.166667,0
8412,0.6,0.0,0.0,0.0,0.0,0.0712679,0.0,0.0,0.0,0.6,0.0,0.0,0.571429,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.666667,0,0,0.0,0.0,0,0.0,0,0,0.0,0
17038,0.3,0.4,0.0,0.111111,0.333333,0.164238,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.222222,0.333333,0,0,0.0,0.0,0,0,0.0,0.153846,0,0.0,0,0,0.0,0
3243,0.566667,0.0,0.125,0.222222,0.0,0.0334068,0.0,0.0,0.0,0.0,0.0,0.0,0.714286,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0,0,0.0,0.111111,0.333333,0,0,0.4,0.0,0,0,0.0,0.615385,0,0.0,0,0,0.333333,0
19014,0.266667,0.4,0.0,0.0,0.0,0.236437,0.0,0.0,0.5,0.2,0.0,0.0,0.285714,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0
15787,0.4,0.2,0.0,0.0,0.0,0.134723,0.0,0.0,0.0,0.2,0.0,0.2,0.285714,0.0,0.0,0.0,0.4375,0.5,0.0,0.0,0.0,0,0,0.0,0.222222,0.0,0,0,0.0,0.5,0,0,0.0,0.0,0,0.0,0,0,0.0,0
34468,0.2,0.0,0.0,0.555556,0.0,0.0939845,0.0,0.0,0.0,0.1,0.0,0.0,0.142857,0.0,0.0,0.0,0.0625,1.0,0.0,0.0,0.5,0,0,0.0,0.444444,0.0,0,0,0.0,0.166667,0,0,0.0,0.0,0,0.0,0,0,0.333333,0
36324,0.466667,0.0,0.0,0.555556,0.0,0.0430824,0.285714,0.0,0.0,0.2,0.0,0.0,0.285714,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0,0,0.0,0.0,0,0.0,0,0,0.666667,0
10507,0.7,0.0,0.25,0.666667,0.5,0.0391119,0.0,0.0,0.0,0.1,0.0,0.2,0.571429,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0,0,0.0,0.555556,0.0,0,0,0.6,0.166667,0,0,0.0,0.615385,0,0.0,0,0,0.833333,0
