CID,na_in_C4,FC_9_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,FC_11_C4_0_Cl1_1_/_1_/_0_0,C4_3_N3_3_1,na_ex_C4,ms,LeafAC_O2_P5_2,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_3_C4_0_/_/_0,FC_7_O2_0_/_/_0,C4_2_N3_2_1,LeafAC_O2_C4_1,FC_24_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,LeafAC_C4_C4_1,na_ex_Br1,LeafAC_O2_N3_2,N3_3_S6_4_1,S2_2_S2_2_1,na_ex_Cl1,FC_18_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_6_N3_0_H1_1_/_1_/_0_0,LeafAC_S2_P5_2,n,FC_13_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,LeafAC_C4_S2_1,FC_44_C4_0_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_2_1_1_/_0_0_0_0_0_0,LeafAC_O2_S4_2,LeafAC_N3_C4_3,FC_30_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_77_C4_0_O2_1_H1_2_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0,FC_100_N3_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_C4_2_1,C4_2_N3_3_1,C4_2_N3_3_2,na_ex_F1,LeafAC_F1_C4_1,na_ex_S4,FC_56_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_60_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_3_C4_3_1,FC_131_C4_0_Br1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_3_O2_2_1,FC_47_C4_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,C4_2_C4_2_2,C4_2_C4_4_1,LeafAC_Br1_C4_1,FC_99_C4_0_O2_1_C4_1_H1_2_H1_2_Cl1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_197_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,na_ex_S2,FC_85_P5_0_S2_1_/_2_/_0_0
11286536,0.128205,0.0,0.0,0.0,0.285714,0.00127635,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0714286,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
8103,0.0769231,0.0,0.0,0.0,0.214286,0.00455838,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
8908,0.102564,0.0,0.0,0.0,0.285714,0.0436904,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0714286,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
75026,0.102564,0.0,0.0,0.0,0.214286,0.058712,0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0714286,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
80080,0.102564,0.0,0.0,0.0,0.285714,0.00212725,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6276,0.0512821,0.0,0.0,0.0,0.214286,0.00638174,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
12217,0.102564,0.0,0.0,0.0,0.285714,0.0436904,0,0.5,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0714286,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0
12348,0.0769231,0.0,0.0,0.0,0.285714,0.0502215,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
69490,0.0769231,0.0,0.0,0.0,0.214286,0.0675884,0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6992611,0.0769231,0.0,0.0,0.0,0.285714,0.00319087,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6999002,0.102564,0.0,0.0,0.0,0.285714,0.00212725,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
5280723,0.435897,0.333333,0.0,0.0,0.214286,0.0701991,0,0.5,0.0,0.0,0.0,0.428571,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.339286,0.0,0,0,0,0.0,0,0,0,0.636364,0.0,0,0.0,0.0,0,0,0,0.3,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
5280360,0.435897,0.333333,0.0,0.0,0.214286,0.0802755,0,0.5,0.0,0.0,0.0,0.428571,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.339286,0.0,0,0,0,0.0,0,0,0,0.545455,0.0,0,0.0,0.0,0,0,0,0.3,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
3091,0.410256,0.0,0.0,0.666667,0.285714,0.0719396,0,1.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.392857,0.0,0,0,0,0.0,0,0,0,0.636364,0.888889,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
117963,0.358974,0.0,0.0,0.166667,0.285714,0.0631662,0,0.5,0.125,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.25,0,0.267857,0.0,0,0,0,0.0,0,0,0,0.454545,0.222222,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
5505,0.230769,0.0,0.0,0.0,0.214286,0.156353,0,0.5,0.125,0.0,0.333333,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.5,0,0.214286,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
76965347,0.179487,0.0,0.0,0.0,0.428571,0.0753045,0,1.0,0.0,0.2,0.333333,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.25,0,0.232143,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.0,0.75,0.0,0,0,0.0,0
2471,0.358974,0.0,0.0,0.0,0.214286,0.190176,0,0.5,0.375,0.2,0.333333,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.5,0.25,0,0.339286,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.1,0,0.2,0.0,0.285714,0.0,0.0,0,0,0.0,0
5411,0.282051,0.0,0.0,0.0,0.285714,0.0782134,0,0.5,0.25,0.2,0.333333,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.25,0,0.232143,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.1,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.0,0
12338,0.0512821,0.0,0.0,0.0,0.214286,0.00638174,0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
2482,0.230769,0.0,0.0,0.0,0.142857,0.107829,0,0.5,0.125,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.142857,0.5,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.1,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.0,0
7184,0.230769,0.0,0.0,0.0,0.142857,0.123532,0,0.5,0.125,0.2,0.0,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.142857,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.1,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.0,0
31272,0.0512821,0.0,0.0,0.0,0.285714,0.058712,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
11596,0.0512821,0.0,0.0,0.0,0.214286,0.0792679,0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
8909,0.102564,0.0,0.0,0.0,0.285714,0.00212725,0,1.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
8133,0.0769231,0.0,0.0,0.0,0.214286,0.0336492,0,0.5,0.0,0.2,0.0,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
3025,0.358974,0.0,0.0,0.0,0.428571,0.0904079,0,0.5,0.5,0.2,0.333333,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.25,0,0.339286,0.0,0,0,0,0.0,0,0,0,0.363636,0.111111,0,0.0,0.0,0,0,0,0.3,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.0,0
4886,0.384615,0.0,0.0,0.0,0.142857,0.076182,0,0.5,0.25,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.267857,0.0,0,0,0,0.0,0,0,0,0.545455,0.333333,0,0.0,0.0,0,0,0,0.0,0,0.2,0.0,0.142857,0.0,0.0,0,0,0.0,0
6993810,0.0512821,0.0,0.0,0.0,0.285714,0.00455838,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
1712033,0.0769231,0.0,0.0,0.0,0.357143,0.0196558,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6991979,0.0769231,0.0,0.0,0.0,0.357143,0.00212725,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6998928,0.0769231,0.0,0.0,0.0,0.285714,0.00319087,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
86308319,0.0769231,0.0,0.0,0.0,0.357143,0.00212725,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6993281,0.0769231,0.0,0.0,0.0,0.357143,0.00212725,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0,0.0,0
2157,0.487179,0.0,0.0,0.0,0.428571,0.342827,0,0.5,0.75,0.4,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.446429,0.0,0,0,0,0.0,0,0,0,0.363636,0.111111,0,0.0,0.0,0,0,0,0.5,0,0.3,0.0,0.142857,0.0,0.0,0,0,0.0,0
70835,0.179487,0.0,0.0,0.833333,0.285714,0.136337,0,0.5,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.196429,0.0,0,0,0,0.0,0,0,0,0.0909091,0.222222,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
20562618,0.179487,0.0,0.0,1.0,0.357143,0.124444,0,0.5,0.25,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.214286,0.0,0,0,0,0.0,0,0,0,0.0909091,0.111111,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
70557,0.179487,0.0,0.0,0.833333,0.285714,0.136337,0,0.5,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.196429,0.0,0,0,0,0.0,0,0,0,0.0909091,0.222222,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
4911,0.205128,0.0,0.0,0.0,0.357143,0.156353,0,1.0,0.125,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,1,0,0.0,0.5,0.0,0,0.232143,0.0,0,0,0,0.0,0,0,0,0.0909091,0.222222,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
2727,0.205128,0.0,0.25,0.0,0.142857,0.254759,0,0.5,0.125,0.0,0.333333,0.0,0.0,0.1,0.0,0.0,0,0,0.25,0.0,0.5,0,0.196429,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
184819,0.487179,0.166667,0.0,0.0,0.142857,0.102231,0,0.5,0.375,0.2,0.666667,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.25,0,0.339286,0.0,0,0,0,0.0,0,0,0,0.454545,0.0,0,0.0,0.0,0,0,0,0.2,0,0.1,0.0,0.428571,0.0,0.0,0,0,0.0,0
7803,0.0512821,0.0,0.0,0.0,0.285714,0.058712,0,0.5,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0
7770,0.0769231,0.0,0.0,0.0,0.285714,0.0502215,0,1.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0
7175,0.205128,0.0,0.0,0.0,0.142857,0.139122,0,0.5,0.125,0.2,0.0,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.125,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.1,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.0,0
16846,0.205128,0.0,0.0,0.0,0.142857,0.118062,0,0.5,0.125,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.107143,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.1,0,0.1,0.0,0.285714,0.0,0.0,0,0,0.0,0
7997,0.025641,0.0,0.0,0.0,0.285714,0.0701991,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
12304,0.025641,0.0,0.0,0.0,0.357143,0.00455838,0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
8073,0.025641,0.0,0.0,0.0,0.214286,0.0866093,0,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
12340,0.025641,0.0,0.0,0.0,0.285714,0.00638174,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
8114,0.0512821,0.0,0.0,0.0,0.285714,0.00455838,0,1.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
108002,0.615385,0.0,0.0,0.0,0.357143,0.178108,0,0.5,1.0,0.8,0.0,0.285714,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.571429,0.0,0,1,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.6,0,0.4,0.0,0.428571,0.0,0.0,0,0,0.0,0
8118,0.0512821,0.0,0.0,0.0,0.285714,0.0483189,0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
7014876,0.025641,0.0,0.0,0.0,0.285714,0.00638174,0,0.0,0.0,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
638098,0.0512821,0.0,0.0,0.0,0.285714,0.00455838,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6951322,0.0769231,0.166667,0.0,0.0,0.357143,0.0250711,0,0.5,0.0,0.0,0.0,0.285714,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0714286,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
124335003,0.666667,0.0,0.0,0.0,0.357143,0.186602,0,0.5,0.625,0.2,0.333333,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.25,0,0.642857,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,1.0,1.0,0,0,0,0.4,0,0.1,0.0,0.571429,0.75,0.0,0,0,0.0,0
88981,0.153846,0.0,0.0,0.0,0.357143,0.107363,0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.5,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
30019,0.179487,0.0,0.0,0.0,0.357143,0.116148,0,0.5,0.125,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.5,0,0.196429,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0,0.0,0
6999993,0.0512821,0.0,0.0,0.0,0.285714,0.00455838,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6999854,0.0512821,0.0,0.0,0.0,0.285714,0.0278781,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
6999791,0.0512821,0.0,0.0,0.0,0.357143,0.00319087,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.25,0.0,0,0,0.0,0
54554627,0.333333,0.166667,0.0,0.0,0.357143,0.11438,0,0.5,0.125,0.2,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.321429,0.0,0,0,1,0.5,0,0,0,0.272727,0.222222,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.0,0
133633109,0.0512821,0.0,0.0,0.0,0.428571,0.0654128,0,0.5,0.0,0.0,0.0,0.142857,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0714286,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
10997035,0.0769231,0.0,0.0,0.0,0.357143,0.0402327,0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0535714,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
657298,0.128205,0.0,0.0,0.0,0.142857,0.19054,0,0.5,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.5,0,0.0892857,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0
96448,0.153846,0.0,0.0,0.833333,0.285714,0.150609,0,0.5,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.0,0.222222,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
3032604,0.0769231,0.0,0.25,0.166667,0.5,0.190193,1,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.25,0.0,0.0,0,0.214286,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.1,0,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0
71105,0.153846,0.0,0.25,0.166667,0.285714,0.222212,0,0.0,0.125,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.25,0.0,0.0,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
11406333,0.25641,0.166667,0.0,0.166667,0.714286,0.0883871,0,0.0,0.25,0.2,0.333333,0.142857,0.0,0.6,0.0,0.0,0,0,0.0,0.0,0.25,0,0.375,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.0,0
3117,0.0512821,0.0,0.0,0.333333,0.571429,0.197834,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,1,0.0,0.0,0.0,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0
